,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Holdemania_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
CSM79HNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4007038926568893,0.0,0.40376370825962155,0.0,0.0,0.0,0.0,0.04154356839747638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286424715081296,0.0,0.0015264791455124659,0.0,0.0,0.0,0.0,0.0,0.0,0.0008605926192676121,0.0,0.0019604638576555078,0.0013996188789272004,0.10378967253531333,0.0,0.0,4.0416579608245934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008359686363186294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004196259170225802,0.0,0.0,0.010122638863938778,0.0,0.0006142488911155526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM79HNU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574536394084618,7.031009503173583e-05,0.31356366309073597,5.899934061358702e-05,3.2709478993024926e-05,0.00045110549377607904,0.00040525108397277304,0.04696316943234991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02045575411194325,0.0,0.002217417359399425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.782274091371941e-05,0.0006620357788712865,0.03815178604454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003674466705571585,0.0,0.0,0.0,0.0,0.0,0.0006563294523179861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022815116344356015,0.0,0.0,0.0,0.0,0.0,0.0,0.0004360244878852139,0.0,0.0,0.0006456300900305481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM79HNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257183693862769,0.0,0.4340336615254508,0.0,0.0,0.0,0.0,0.054738228229063914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360171209383353e-05,0.009527413281313419,0.0,0.00030657232168085233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006335827981404281,0.0016459065435927946,0.10791715226529235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038835958173604923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002630402067001814,0.0,0.0,0.0,0.0,0.0,0.0,0.0010117463964473177,0.0,0.0,0.055190869849022085,0.0,0.005096259667564752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM79HOF,0.00013706423890062457,0.0009017705948190534,0.004822521172858183,0.07974774473278436,0.012634673257707164,0.0,0.0007640949169344856,0.03213784443504414,0.05817271255835549,3.2813892138290786e-05,0.0007336248742346441,0.0,0.0,0.0,0.009422478555561003,0.09108535209255313,0.11710177513984885,0.17184085017737338,0.0007975202480567197,0.013845526258909559,0.0,0.0,0.0,0.0,0.0,0.00017701158585158727,0.0,0.0,7.775465745812382e-05,0.0,0.0001145429029920461,0.0,0.0,0.0,0.0,0.0,0.00025344145884450056,0.0,0.0,0.0,0.0008195320514786787,0.0,0.0008003736299817884,0.0,0.0,0.02212593869896179,0.0,0.0,0.001212381598662253,0.044685183824544734,0.00017670586635961562,0.07051837898965212,0.0,0.000844804862815002,0.0,0.0,0.0,0.0,0.02051775226469357,0.0,0.0,0.0005542694389446075,0.0014464608230152155,0.009766820610018408,0.002291775218316837,0.036690822922480645,0.003436388996258707,0.0,0.00011117998858035792,0.0,0.0,0.0017458621121527883,0.0011603073785297483,0.0,0.0,0.0,0.002284845576498813,0.0,0.0004375864995087598,0.0009976646088008286,0.00033506856320093207,0.0001435862547293532,0.1799485311044616,0.0,0.0,0.0,0.00036482526041950626
CSM79HOH,0.0,0.0005918951262279134,0.004330827456062421,0.09372410779112324,0.009520338438971154,0.0,0.00022015423915801866,0.03730210204251478,0.024511632712214133,1.5886362695294645e-05,0.00041499279066611617,0.0,0.0,0.0003073754949883138,0.011813611763533849,0.03920067612359631,0.08335974227605046,0.3453213534443069,0.0009120822040350131,0.027450814796168743,0.0,0.0,0.0,0.0007127339753747029,0.0,0.00033679088914024646,0.0,0.0,0.00023358077795210643,0.0,0.00024075526433062655,0.0,0.0,0.0,0.0,0.0,0.0001952485221582987,0.0,0.0,0.0,0.0001634757967677094,0.000369383555831238,0.0,0.0,0.0,0.004344151502193958,8.301905666573331e-06,0.0,0.01276054147283596,0.06829578070505932,0.000976447596116594,0.0725757718004968,0.0,0.003126436178433986,2.757052622602748e-05,5.8830788303865324e-05,0.0,5.8830788303865324e-05,0.015776900531690934,0.0,0.0,0.00023727051380391677,0.0,0.009921392227530431,0.0013599751393797719,0.021936094594987948,0.006901958388798946,0.0,0.0001840768219403173,0.0,0.0,0.0007417393988764344,0.02028954997111757,0.006873055457959765,0.0,0.0,0.008213966962105183,8.73237484928454e-05,0.0006535957090831868,0.00240898754058197,0.00028308473396389554,0.00013734016781738597,0.05909286204200641,3.259266669099159e-05,4.4276830221724425e-05,0.0001661406059940169,0.0005167680045785522
CSM79HOJ,0.0,0.0,0.003944483791515251,0.027637833939897223,0.0,0.0002247526137421692,0.0,0.028095283443214058,0.0,0.0004057614301788155,0.0005222104354197246,0.0,0.0006224692076349115,0.07244053282157446,0.029629132041607484,0.00038886727397806185,0.5075346428248556,0.022446702205401358,0.0,5.8626744434758226e-05,7.180016385320304e-05,0.0003477380484655128,0.00020132202805898106,0.0005795298939579959,0.0,0.0,0.0,0.0,0.00033707864038646585,0.0,3.8816335080303045e-05,2.514011339397866e-06,0.0,0.0,0.00010267222310100883,0.0,0.00043150490629424964,8.044836286073171e-05,0.0002670885646976292,0.0,0.0004980759265615051,0.0006020554355590009,0.0,0.0,0.0,0.01613934943621284,0.0,2.9363652444167073e-05,0.09822383087662467,0.00586347892710443,0.0,0.05220636171575038,0.0005170818522873531,0.0,4.193370914115639e-05,5.772170035257499e-05,0.0,0.0,0.0004945563106863481,0.0,0.00266897499835835,0.0008701496047923893,0.0002560269148042786,0.0,0.005354844152917454,0.0019273416532359798,0.0048238849580366245,0.0,7.481697746048049e-05,0.0,0.0,0.0005268362162842167,0.0,0.005629072509818972,0.000418130365968653,0.0019057211557171581,0.0,0.0,0.0038166714550202634,0.001806669108944882,0.0,0.0,0.09727273010670368,0.0,0.0,0.0,7.944275832497255e-05
CSM79HOL,0.0,0.0,0.012939064001955122,0.08573863060331967,0.0,1.428052150033793e-05,0.0,0.027668257206168913,0.0,0.0,0.0,0.0,0.0,0.06984856266551102,0.054941825105339126,0.0033282730322276954,0.29457981287250273,0.08164255165978657,6.714883513988685e-05,0.0,0.0008060898625616282,0.0012424053705294,0.0018185889649650203,0.0005691952541269444,0.0,0.0,0.0,0.0,0.00010087517315132323,0.0,0.0,0.0,0.0,0.0,0.00051896022813994,0.0,0.00022919730606570733,9.783676432146411e-05,0.002643010560800132,0.0,0.0003111330641775753,0.0059031219549446545,0.0,0.0,0.0,0.010482409182719683,0.0,0.0,0.04776874953980769,0.0020602437472331497,0.0,0.13141422030023742,0.0006796920552394882,0.0,7.292181191661921e-05,0.00027396319615896527,0.0,0.0,0.001315023341563033,0.0,0.0005127821301858931,0.001276739390306808,0.0,0.007363381238574954,0.005390846226230404,0.01506260793314367,0.02867852814209708,0.0,0.0,0.0,0.0,1.2356195908093811e-05,0.0,0.005537094971240957,0.005300301643100602,0.001109221783487241,0.0,3.635962566398097e-05,0.0035144262132037313,0.000772869926021835,0.0,0.0,0.062237449827008226,0.0,0.0,3.970187537682601e-05,8.831641665457216e-05
CSM79HOT,0.0,0.0,0.008299580663091811,0.07052359894062253,0.0,0.00018718938006800939,0.0001733954028250065,0.016094812647135755,1.9822456186241168e-05,2.9222796233324607e-05,0.0,0.0,0.0,0.07315354842401255,0.11615857147528118,0.0030303835338739205,0.22085690230185714,0.07440828946507975,4.158628694742348e-05,0.0,0.0006399383664661259,0.00016011231362804076,0.0033962815524457225,0.0007077842989798586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032451608684279354,0.0,0.001069901746010986,0.0002026181990583311,0.0016542554930682705,0.0,0.00012843725477373788,0.002402502125294271,0.0,0.0,0.0002906952981951346,0.016709513144127646,0.0,0.0,0.04219117839393146,0.001650781454355218,0.0,0.15507087038974626,0.001979282467957101,0.0005687205728485481,1.7778904002092593e-05,0.00015684263013340303,0.0,0.0,0.0008724946050222336,0.0,0.0005120119997384252,0.002107617545121632,0.0005385781781323566,0.005832093578341615,0.008446103354695264,0.01134151026680617,0.024140686306565518,0.0,0.0,0.0,0.0,0.0,0.009297958082657596,0.005669018114046558,0.0066989684148574405,0.004052261803557415,0.0,0.0,0.0027847485613392616,0.002375629414072717,0.0,0.0,0.09675565655244571,0.0,0.0,0.0,3.228812450954747e-05
CSM79HPA,0.003046806995410858,0.0011125437495141182,0.020882550907335422,0.008317493078825861,0.014646747219345535,0.0,0.0004179088124985147,0.005398777651968764,0.17468971025928878,0.004314430159683461,0.0011153633752369998,0.01812979059445364,0.044314446271830454,0.030030020957875197,0.01153670004700719,0.0027052294792674937,0.09113191457823032,0.059311632688162697,0.001635987124783342,0.0007697578223466618,0.00182268662800557,0.0,0.0,0.007697578223466618,0.001036615256833665,0.01468541637211648,0.002046041265625258,0.0024794580195996213,0.001495610044151311,0.0,0.013834292207480952,0.0012015633616222355,0.08739309086968938,0.0011506086967730189,0.00015648922761992575,0.0,0.0005359302891848423,0.0,0.0,0.0012712483973448792,0.0,0.005244302442722325,0.0,0.016700240352952696,0.0,0.00029827612111339773,0.0006571741952687487,0.0,0.02812616938941811,0.0015294455528258896,0.0002509466893364575,0.025046131090844716,0.006731050806030294,0.0,0.0,0.0004728915140947048,0.001831548308848912,0.0,0.0,0.005481352405281723,3.4238312349275906e-05,0.002847419176435663,0.0018716272744812997,0.037946724380377175,0.0,0.0,0.0037122386660109023,0.042174954553675405,0.011893382700951704,0.0,0.0016821081455361904,0.002820229928393591,0.0014676151887598441,0.0012178769104474788,0.001405784824693799,0.0,0.0,0.0010476923578878426,3.7863545421552174e-05,0.0011701446749958413,0.0,0.0,0.12988182948595406,0.0,0.0,0.0,0.0
CSM79HPA_TR,0.003519691559149018,0.00043622300095789605,0.013438103758695618,0.0009749861784387059,0.01051421335021828,0.00028732611963191485,0.0,0.00019632171296782882,0.114430350866849,0.0,0.0007444844066299059,0.0,0.024924098906836264,0.01616866320935371,0.0,0.00010339467799393814,0.10684323230562438,0.05792601384463282,0.00031210666229161904,6.900099378521078e-05,0.0015122539783452235,0.0,0.0,0.011473818502178549,0.0017666817913427034,0.022944218998473,0.0,0.004355393997810766,0.0016312433081853547,0.0,0.020288001175794018,0.0011922431774466296,0.13056184326221315,0.0016154350309714053,0.0003326146975962018,0.0001711139195726125,0.0007382892709649798,0.0,0.0001405654919834944,0.0,0.0,0.015129589420588183,0.0,0.017746927426335563,0.009830398548031099,0.0,0.0006306220856159202,0.0,0.04165032432603332,0.0,0.0,0.0,0.009317484040048772,0.0,0.0003153110428079601,0.0004701894344311113,0.0,0.0005810610002965119,0.0003400915854676643,0.009259164314651366,0.00034799572407463893,0.0048606179925538735,0.005999027577325972,0.029951985562343138,0.03714859695130965,0.006296821339977935,0.0019973971885192594,0.05828618621466956,0.01848414857046176,0.0,8.288664268935537e-05,0.0023436839096518496,0.0,0.00100574823139558,0.0011161925465254686,0.0,0.0,0.00159343161809253,0.0,0.007244249845976108,0.0,0.0,0.13723913138216465,0.0,0.0,0.0,0.0
CSM79HPC,0.0032802538186601352,0.0008398583416530293,0.032226514279637034,0.002489773128681958,0.014456987536671668,0.0001209606378307024,0.0,0.0026209599073920677,0.10460757768726181,0.0,0.0017172612291061675,0.0,0.07752773402450357,0.04427334649875927,0.0,0.0001656634822463968,0.0839833506739465,0.09321740980032435,0.0013337809461283973,2.8341019008642837e-05,0.0,0.0,0.0,0.004808185353770421,0.0,0.014837107801931919,0.0,0.00019108274671806615,0.0,0.0,0.004760706842544602,0.0,0.016109239727330176,0.00015441472727904885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021920463413643595,0.0,0.01843656330375641,0.01733681489603959,0.0,0.00013732246323775395,0.0,0.11980727522723213,0.0034768878989984513,0.0,0.006825802949277464,0.012842133804086423,0.0,0.0,0.0,0.0007617014077889884,0.0001205223746501564,0.0011095362854156821,0.0009895982616729205,0.0,0.004435223387125755,0.0007045811065911567,0.04482497375533986,0.007740750382530711,0.009541865966848018,0.006998332554685747,0.06469334286994013,0.02061926003060245,0.0,0.00010007009289134197,0.011139481347665122,0.0,0.0006616313148976465,0.0,0.0,0.0,0.0006268624359076619,0.0,0.005159380249114634,0.0,0.0,0.10419181201665047,0.0,0.0,0.0,0.0
CSM79HQ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323041691611111,0.0,0.0,0.0,0.0,0.0,0.0,6.129332077172519e-05,3.138640736069376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035201388188037345,0.0,0.0,0.0,0.0,0.0015025317840213599,0.0,0.002850773484720791,0.0,0.0,0.0015707998619843503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.167661009892003e-05,0.015748473347180693,0.0,0.0,0.0,0.0,0.0,3.434539526001842e-05,0.00013674751220450412,0.0,0.0005333575688532707,0.00010208508252670092,0.0,0.0,0.0,0.001343274828154136,0.0,0.0007454535943512922,0.0011486156956342778,0.011855502053062052,0.006801339364737002,0.0,0.0,0.0,0.0030221834266030982,0.0,0.0,0.011163204562759342,0.0,0.0005729868710763689,0.0,0.000196032948330259,0.0,6.583748075997377e-05,0.0005117992284439054,0.0006333290885947397,0.0,0.0,0.006530380615670272,0.0,0.0,0.0,1.109620462246749e-05
CSM79HQB,0.10028527208877254,0.0,0.0,0.0501834589960051,0.010816127888753111,0.0016311809178758384,0.00039205233589254874,0.0,0.04070634563468561,0.004659353640218424,0.0,0.00044362388381527393,0.0,0.008879317692135229,0.0,0.0025824859766104026,0.043543323628834674,0.003568425401213071,0.0010635681756863493,0.0,0.0,0.0,0.013125447518892828,0.0,0.0,0.0033981850072281592,0.0204948588595305,2.453719964323346e-05,1.9868617410228862e-05,0.0003339664871795846,0.0005242926419343998,0.00019488616530798254,0.0,0.0008822534703580313,0.0075511603326853406,0.0010024423199379404,0.008609842782779011,0.0015238035265167326,0.006264477354933306,0.0,0.0012787572451239098,0.002539600163074663,0.0,0.002930675353848676,0.0,0.0,0.029594902776774994,7.165730869262869e-05,0.22213439979675378,0.014569016574009783,0.005060634568897144,0.02151684408183916,0.00042538384160260476,0.0,0.003006241243015448,0.0,0.007822372388918955,0.0,0.0006196185768315635,0.0006980073296741057,0.0008883334844289211,0.0014510605010257308,0.0,0.014014541005080611,0.02396795832584641,0.0011538998133109964,0.037868933353817184,0.0,0.0009486993384184688,0.0,0.0,0.0009118935389536186,0.011297100430432423,0.0,0.0009531507772917988,0.001622169468449341,0.11434552177106465,0.0020385418606254486,0.008176967495267631,0.01712989678633256,0.0,0.0,0.11819873068849102,0.0,0.0,0.0,0.0
CSM79HQF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925105002998504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672837366746607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008648024087466941,0.0005165501422205864,3.286027124377682e-05,0.0,0.0,0.006699054756535367,0.0,0.011545278678413184,0.0,0.0,0.011231107841859506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016848660022527058,0.0,0.0,0.0,0.0,0.0,2.2535929265157753e-05,0.00017529178477676893,0.0,0.0007030543844149954,4.407272866141689e-05,0.0,0.0,0.0,0.007168645794917719,0.0,0.0008709082023899635,0.0,0.023654066602885184,0.013073947377828072,0.0,0.0,0.0,0.009576881822253023,0.0,0.0,0.006036520639025705,0.0,0.00015253382665185593,0.0,0.0004740316155774562,0.0,0.001453955988107247,0.0017862221767309767,0.00218187760481483,0.0,0.0,0.00711580292629597,0.0,0.0,0.0,0.0
CSM79HQV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468214275675307,0.0,0.0740725296157604,0.0,8.324630310735747e-05,0.0,0.5008616532932021,0.0,0.0,0.0,0.0,0.001796359464641326,0.0,0.0,0.0,0.00010440538200477486,0.0,0.0,0.0,0.000805743902246909,7.367066156254084e-05,9.220416132670205e-05,0.0,0.00704211212705579,0.0,0.003830102172095284,1.1428991521232751e-05,0.0,0.0002681179632548656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007050452201949663,0.001006214591362586,0.0,0.0,0.0,0.0,0.0,0.0,0.02108448156086664,0.00043600058195189257,0.0,0.0,0.0,0.0,0.0006344634752597857,0.0,0.0,0.0,2.6564682995297748e-05,0.0,0.0,8.957858219344588e-05,0.0,0.0,5.18937993396514e-05,0.0024322129523834234,0.0,0.0,0.0,0.1256935776172159,0.0,0.0,0.0,0.0,0.0023339854036333696,0.0,0.0019070971257321894,0.0,0.0,0.0011171066982848172,0.0,1.1892329015336782e-05,0.0008505331933436319,0.0057563505809171064
CSM79HQX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205076783364963,0.0,0.16566927850415064,0.0,0.0,4.700725337928305e-05,0.43631026533629835,0.0,0.0,0.0,0.0,0.00710420765854397,0.0,0.0004584298704171567,0.0,0.0,0.0040497549219359425,0.00010012690503079486,0.0,0.0003569931657565985,0.0001260318310416691,0.0,0.0,0.0010577359676799665,0.0,0.0004691993340396549,0.0018945523978065224,0.0,0.0006185164918326716,0.0,0.0,0.0,0.09275346078168842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039493806103084145,0.0014917162450082083,0.0,0.0,0.0,0.0,0.0006324876878834803,0.0,0.0,0.0,0.0008864432827653655,0.0,0.0,0.00010987763560792169,0.0,0.0,0.0003019815813065397,0.0034990569442665703,0.0,0.0,0.0,0.0008461305608270949,0.0,0.0,0.0,0.0,0.00340271390483287,0.0,0.005547001432047595,0.0,0.0,0.0118576160482472,0.0,0.0,0.0,0.00034593263554970837
CSM79HQZ,0.0011067459598673303,0.0,0.0,0.0,0.0,3.272594985166773e-05,0.0,0.1312137065410802,0.0,0.14895999975645804,0.0,0.0,0.0,0.4034028899296924,0.0,0.0,3.7292361458877174e-05,5.144823744122647e-05,0.0029532506001025915,0.0,0.0007106858598020308,0.0,6.697403690573861e-06,0.005201903889212765,0.0001430808970258961,0.0,0.0,7.488915035823498e-05,0.0003024486621175059,0.0,0.0014773863686524974,0.0,0.0001643908178595402,0.0013527233317756793,0.0,0.0008788820206675789,0.0,0.0,0.0,0.06701117705347724,0.00018524409753246335,0.0,0.0,0.0004607509311674335,0.000329542704320282,0.0,0.0,0.0,6.697403690573861e-06,0.0,0.0,0.1532700834587828,0.0018329576191338734,0.0,0.0,0.0,0.0002179700473841311,0.00017215371759179626,0.0,0.0,0.0,0.0015440559781177553,0.00043106925572057207,0.0,0.0002646996594979078,0.0,0.0,0.00036363857765411254,0.006147151091905122,0.0,0.0,0.0,0.02932777854730269,0.0,0.004009613818570378,0.0,0.0,0.0004949990182215044,0.0,0.0013839271444249439,0.0,0.0,0.034391776805977735,0.0,0.0,0.0,8.356533241193293e-05
CSM79HR2,0.0027269539780809845,0.0,0.0,0.0,0.0,0.0,0.0,0.10036765442487629,0.0,0.17559856544649477,0.0,0.0,0.0,0.5149155496784277,3.45615195047184e-05,0.0,8.314800344613412e-05,0.0002839053515257158,0.007962974093887121,0.0,0.005307046542846267,0.0,0.0005631023221333974,0.004548796858407967,0.00011179900222395867,0.0,0.0006118891627096232,0.0,0.00010849311774959429,0.0,0.0010547775039570436,0.0,0.0002427320630722687,0.00021327963775520428,0.0,0.0,0.0,0.00020085752639698666,0.0,0.058270421350003015,0.0,0.0,0.0004683336338682856,0.0,0.0,0.0,0.0,0.0,0.00180791809420769,0.0,0.0,0.04870218989801848,0.0026883853258800666,0.0,0.0,0.0,0.0007759812466189819,4.2976498166736795e-05,0.0,0.0,0.0,0.001514195267576286,0.0,0.0,0.0007376129510528742,0.0,0.0,0.0,0.01244665504598185,0.0,0.0,0.0,0.0008858768608122459,0.0,0.000434673719220212,0.0,0.0,0.0014015948388130873,0.0,0.00599937889443209,0.0,0.0,0.04883232153232755,0.0,0.0,0.0,0.0
CSM79HR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881685200321713,0.0,0.26321207771533045,0.0,0.0,0.0,0.45112217982564834,0.0,0.0,0.0,0.0,0.0038031063512245227,0.0,0.000907483195703416,0.0,0.0,0.008153588846011275,8.339851114360165e-05,0.0,0.0,0.0,0.0,0.0,0.001670822888243142,0.0,0.0002102582182352774,8.15526688446487e-05,0.0,0.0,0.0,0.0,0.0,0.022155141702796227,0.0,0.0,0.0005316025820984508,0.0,0.0,0.0,0.0008611693343842327,0.0,2.5002772958544558e-05,0.0,0.0,0.0202926868231527,0.0014961390852240488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009205718956414459,0.0,0.0,0.0,0.0,0.0,0.0,0.014420894666337992,0.0,0.0,0.0,0.0,0.0,0.0005339518359334818,0.0,0.0,7.953902270033637e-05,0.0,0.005056601076058938,0.0,0.0,0.01621371095015739,0.0,0.0,0.0,0.0
CSM79HR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07778983087812577,0.0,0.08826958721177036,0.0,0.0,0.0,0.37716218090615145,0.0,0.0,0.0,5.766914209586737e-05,0.0014119203464821972,0.0,0.0,0.0,8.388238850307981e-06,0.004112783466301897,0.0001343616115843975,0.0,0.0,0.0,0.0004333424106060891,0.0,0.01537698992242976,0.0,0.00026288141396947336,0.0016458922944140018,0.002147838515617253,0.0006220777847380188,0.0,0.0,0.0,2.141996706417931e-05,0.0,0.0,0.00036204238037847126,0.0005268113577952351,0.00033328270432027247,0.0,0.0,0.0,0.00043409136050343803,0.0,0.0,0.15946491424373882,0.004832973687592626,0.0,0.0,0.0,0.0002601851943390172,0.0005762420510202644,0.0,0.0,0.0,0.0008837608788717338,0.0,0.0,0.0001876868442756411,0.0,0.0,0.0,0.0043681753812978815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017819015957725671,0.0,0.0017574858291189918,0.0,0.0,0.25477328238077385,0.0,0.0,0.0,0.0
CSM79HR8,0.0194778182148512,0.0,0.0,0.0,0.0,0.0,0.0,0.004733085716801211,0.0,0.0,0.0,0.0,0.0,0.09556560185961027,0.0,0.0,0.2504515401444778,0.18736884455341032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445277402951831,0.15583180200923927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014698128152049422,0.0,0.0,0.0,0.002260795121805786,0.0,0.0,0.0004048012593721286,0.0,0.0,0.0,0.0,0.0,0.0,0.09562232354631305,0.06106708453436392,0.0,0.04481971167946887,0.0,0.0,0.0,0.0,0.0,0.0,8.847291550223071e-05,0.0,0.0,0.0014974740552098978,0.0,0.0,0.01251934806870191,0.0,0.03242435485001096,0.0,0.0,0.0,0.0,0.003932847119770694,0.0,0.003353898442779819,0.0,0.0,0.011527310523465827,0.0,0.00939459662969855,0.0018503970356622266,0.0,0.0,0.0039935511639839025,0.0,0.0,0.0,0.0
CSM79HRC,0.0031091253775720625,0.0,0.0,0.0,0.0,0.00046793009311307414,0.0,0.013928498777467102,0.0,0.0,0.0,0.0,0.0,0.09984700532147969,0.0,0.0,0.00010347796506251127,0.13102612419749018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015892072938289863,0.0028450742266361165,0.0,0.0002500337613955394,0.0,3.646800530837402e-05,0.0,0.0,0.0,0.02046721212925856,2.3704203450443113e-05,9.322133856953107e-05,0.0,0.013179651080962957,0.0,0.0002875274293532114,0.00244757296877484,0.0,0.0,0.0,0.008225586522336938,0.0,0.0,0.15505853969570865,0.12764827520580205,0.0,0.24187404520779068,0.0005345981653174453,0.00016969018720052782,0.0,0.0,0.0005423476164454748,0.0,3.624008027519668e-05,7.988772412865682e-05,0.00031453654578472587,0.00600115216104271,0.009427549184797627,0.0,0.03765868568169243,0.0,0.0384444572335713,0.0,0.00041983791111265586,0.0,0.0,0.002805643195896437,0.0,0.0017551367179820883,0.0,7.829224889641547e-05,0.036191988093196265,0.0,0.007831390177456732,0.01048637492642295,0.00018678456468882817,0.0,0.024527126782729888,0.0,0.0,0.0,0.0
