,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
CSM79HLI,0.0,0.0095494153889003,0.0,0.0,0.0,0.0,0.0600066505823445,0.0185912057330184,0.0061119198875383,0.0018384561909478,0.0,0.0,0.0400062033985762,0.3827260057065956,0.0001584541571806,0.0863061609977956,0.1838588916723865,0.0001157777153626,0.0,0.0,0.0,0.0003212984746439,0.0027662093651103,0.0004814882765874,0.0037285733377806,0.0,0.0,0.0,0.0,0.0099835307731347,0.000281582838598,2.235918841659272e-05,0.0002180786596248,0.0,0.0001845909253753,0.0,0.0,0.0,0.0,4.727079560220287e-05,0.0,0.0003653021742217,0.0,0.0002712710667711,0.0,0.0,0.0796783462286634,0.0,0.0,0.0261101209427899,0.0003807187835866,0.0,0.0,0.0,0.0,0.0,9.648142946885898e-05,0.0,0.0006614848481785,0.000113021103092,0.0,0.0100823604278711,0.019990747992446,0.030145699210108,0.0,7.034466127412045e-05,0.0,0.0,0.0,0.0,0.0080265402545537,0.0,4.747498910372426e-05,0.0,0.0,5.73783739275119e-05,0.0008751733475206,0.0,0.0,0.0118550663113291,0.0,0.0,0.0,0.0
CSM79HLK,0.0,0.0156195505194837,0.0,0.0,0.0,0.0,0.0996521269998482,0.0011661443967482,0.005513338144703,0.0031893775031428,0.0,0.0,0.1221902389590541,0.2245523669115617,0.0003004228466801,0.1179083501098198,0.1400988125070967,0.0002425320344395,0.0,0.0,0.0,0.0003980247248612,0.011205528430381,0.0010648862567414,0.0054222362875454,0.0,0.0,0.0,0.0,8.307839370667962e-05,0.0002385710841283,0.0001519379914244,0.0005202048075374,0.0002874228046331,0.001181988197993,0.0,0.0,0.0,0.0003877668791834,0.0005422439413202,0.0004379389164586,0.0003645089914587,0.0,0.0005001969303244,5.545330435678127e-05,0.0,0.068423385369387,0.0,0.0,0.0238061238729319,0.0015843801244794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005495564649716,0.0066920763321843,0.0,0.0185092161157458,0.0143842418365321,0.0411291877147165,0.0,3.4328236030388404e-05,0.0,0.0,0.0,0.0,0.0094272648663098,0.0,0.0,0.0,0.0001610786459887,6.814865791831545e-05,0.0048146874475047,0.0,0.0,0.0305374034569143,0.0,0.0,0.0,0.0
CSM79HLM,0.0,0.0004335075218014,0.0156654004620703,0.1314220390070883,0.0,0.0,0.0721946932160752,0.0,0.1098150419292175,0.0,0.0053380775081058,0.0,0.1502290201408674,0.0,0.0074615706648091,0.3307474101311489,4.668711944216821e-05,0.0076634043674919,0.0,0.0,0.0,0.0002701026037538,0.0013172594572798,0.0002703228260153,0.0008885968252318,0.0,0.0004643386384142,6.694756750197705e-05,0.0,0.0001390703581496,0.0005548499878987,0.0,0.0009277963877823,2.8408671736036315e-05,0.0,0.0,0.0023428345291769,0.0,0.0011564972063705,0.0034777499539184,0.0,0.0,0.0,0.0,0.0023237853035554,0.0,0.0023247763037323,0.0213644222568069,0.0,0.0568449813658933,3.19322279203509e-05,0.0,0.0003927664034203,0.0,0.0004597139709222,0.0,0.0001365378021421,0.0,0.0013549174639997,0.0,0.0045635558143411,0.0076037241346201,0.0120025536973445,0.0,0.0034584805060355,0.0017209268626453,0.0,0.0,0.0,0.0,0.0,0.0003559892857465,0.0,0.009422980237034,0.0037714163396549,0.0022448356228006,0.0015081921580174,0.0,0.0,0.0247222611893279,0.0,0.0,0.0,0.0
CSM79HM1,0.0012590136091175,0.0196095141360058,2.881473444164044e-05,0.0,0.0282157413535069,0.0011313860825104,0.0,0.0,0.0072292362994432,0.0,0.0211141325806707,0.0,0.0828237406771761,0.2574977094324897,0.0334275384863592,0.1611627125919166,0.0322998222049333,0.0275498763344993,0.0,0.0321164680692646,0.0,0.0,0.0,0.0,0.0004539679860145,0.0,0.0,0.0,0.0001216471100248,0.0,0.0,1.998002812698653e-05,0.0,0.0005681395753115,0.0013935729822176,0.0,0.00093267314971,0.002491523099291,0.0012868769136483,0.005802499188906,0.0,0.0012709744422819,0.0,0.0516154804170579,0.0008955673831885,0.000368203375483,0.0132213418777176,0.0,0.0,0.0772005180671782,0.0,0.0091038250608541,9.37838054940184e-06,0.0023273334803972,0.0011202407606981,0.0055973980838473,0.0006134004553543,0.0003005159332569,2.677595606133569e-05,0.0128309837771685,0.0,0.0030281295689872,0.0,0.0,0.0,0.0006105461656219,0.0,0.0,0.0001266760966962,0.0090770491047928,0.0,0.0008808881788503,0.0,0.0002967102136136,0.0050796842938086,0.0160398850292095,0.0070431637926007,0.0061405286443605,0.0012307425489106,0.0174496323199109,0.0045523202861031,0.0047219466473444,0.0034704085589547,0.0179343179001887
CSM79HM7,0.0002153203416741,0.0110193677431944,0.0,0.0,0.0219988202840188,0.0014550200019514,0.0,0.0,0.0,0.0,0.0102843736417743,0.0,0.038077883429869,0.1559198680137308,0.0132026184372754,0.0115150923815183,0.0105062356416147,0.0464089622934388,0.0,0.0448791012870435,0.0,8.980920533267105e-05,0.0,0.0,0.0002075590523243,0.0,0.0,0.0,0.0013684261879207,1.9181472250064312e-05,0.0,9.956625480091186e-05,0.0003716548842902,0.0001805054151624,0.0051649163111256,0.0,0.0014944917020729,0.0045906917748072,0.0004716646413397,0.0013756330994598,0.0,0.0007355484792307,0.0007342179724851,0.0547268469651141,0.0008407693877007,6.730146621843374e-05,0.001116738661865,0.0,0.0,0.145156068441267,0.0,0.0013251847186865,0.0,0.0035302778985089,0.0,0.0002525745305528,0.0002268514001365,0.0006354278466191,0.0001326071723183,0.0,0.0,0.0069467974702631,0.0,0.0,0.0,0.0002045654121466,0.0,0.0,0.0334070286236351,0.3116468125493397,0.0007487426711253,0.0,0.0,0.0,0.0001450252352779,0.007709510462218,0.0122520822430569,0.0034990109899857,0.0013214149495737,0.0110362208286396,0.0014064565057344,0.0009160538943932,0.0009384507579453,0.0019371069461322
CSM79HMN,0.0,0.0,0.0090443738167751,0.1078345552266968,0.0077421626157644,0.0030284485563708,0.0321143448524937,0.0027831593980649,0.002549576483284,0.003087738512002,0.0298946026196405,0.0,0.0238183034921675,0.1289561954535117,0.0005994030249366,0.0489203916909083,0.1401725110087464,0.0004645644421118,0.080850146425596,0.0005752317998804,0.0,0.0,0.001400847141823,0.0,6.915354971240577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001671391436622,0.0,0.000334928634187,0.0,0.0071605357384027,0.0009388840871612,0.0,0.0036249250204263,0.0,0.0199563270403603,0.0002913553943996,5.668856818117275e-05,0.0249311553650472,0.0,0.0,0.2119502103113361,0.0003943269809619,0.0,0.0001357057119748,0.0,0.0,0.0017557197464601,0.0,0.0005728471947179,0.0002090865162934,0.0004037570104681,0.0084138625335822,0.0096041056830994,0.0,0.0033447339138329,0.0,0.0015411052818354,0.0013913087211731,0.0,0.0009869013638424,8.942269359362814e-05,0.0231951628067496,0.0,0.0011855823303358,0.0,0.0,0.0006332210617866,0.0033609925853954,0.0,0.0,0.0466309539526239,0.0,0.0,0.0,0.0001580342875872
CSM79HMP,0.0,0.0,0.0163139497374899,0.0727427105270964,0.003143955966541,0.001674057485243,0.0212514228561682,0.0071174092709044,0.0196903364429152,0.0064626405244267,0.00283331448551,0.0,0.0294674902856464,0.1629819172129446,0.0014985178195354,0.0205842562587132,0.1707647550648118,0.0013254113769169,0.0292406211995372,0.0053272522839854,0.0,0.0,0.0014157882345089,7.971702310681343e-05,0.0005086594933705,0.0,0.0003754115623053,0.0,6.083057722540269e-05,0.0002502743748702,0.0,5.005487497404564e-05,0.0,0.0,0.0002887424732299,0.0001164471049743,0.0011151113813662,0.0,0.0088351489039836,0.0047437422136861,0.0,0.0018274664076172,0.0011213682407379,0.0340971027496811,0.00143768724231,0.0001301195013792,0.0544924945495803,0.0,0.0,0.0928171486147777,0.0007298510589386,0.0,0.0005180447824281,0.0,0.0,0.003291571500608,0.0,0.0002137760285349,0.0006552322175421,0.0049173121273692,0.0084257880861982,0.0123747932919052,0.0,0.0036969928143446,0.0,0.0036026764527037,0.0017348880624684,0.0,0.0098203725195028,0.0067956444843235,0.027304239091745,0.0,0.0010192887387654,0.0,0.0,0.0056201659967964,0.0025304361448106,0.0,0.0,0.1269470419422775,0.0,0.0,0.0,0.000108915700175
CSM79HMT,0.0,0.0,0.0177619816934064,0.0721725345227342,0.0048955704747981,0.0006193373869805,0.032765403704152,0.0020586770087435,0.0020253880606743,0.0033778970696414,0.0047544998277355,0.0,0.0422020057173186,0.2409200320318829,0.0003412699151713,0.0938294395351652,0.1607832912759677,0.0020455243824085,0.0433423267810751,0.0033442589368022,0.0,7.01861387613718e-05,0.0009950601994543,9.19519894220294e-06,7.68206493905562e-06,0.0,0.0001562019870941,0.0,0.0,0.0001894909351633,0.0,0.0,0.0,0.0,0.0003465076867207,0.0,0.0003434814187144,0.0,0.0023700334286219,0.0012382091942677,0.0,0.0009720140046371,0.0,0.0214839421563789,0.0002012468224185,0.0001879778011602,0.0191076234018977,0.0,0.0,0.0981240630208673,8.310597524978353e-05,0.0,4.98170271805425e-05,0.0,0.0,0.0020314405966869,0.0,0.0002261553360088,0.0004779175551479,0.0001714497220489,0.0036174378218319,0.0095648692186641,0.0,0.0030814391999478,0.0,0.0006514623858165,0.0008026593912079,0.0,0.004614593129906,0.004685361243284,0.0093565223059231,0.0,0.000202876351345,0.0,0.0,0.0014392232268397,0.0012925656234577,0.0,0.0,0.0817994422355274,0.0,0.0,0.0,0.0
CSM79HNE,0.0,0.0,0.0,0.0602142485399872,0.0,0.0,0.0,0.0,0.0,0.0,0.0924669384476481,0.0,0.0192343848945138,0.0,0.0,6.200478676953861e-06,1.2000926471523602e-05,0.0,0.0,0.0010729828342748,0.0,0.0001904147000148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000366128265102,0.0,0.0014607127670256,6.720518824053218e-05,6.720518824053218e-05,0.0,0.0,0.0,0.0016129245177727,0.0,0.0,0.0294161709283956,0.0,0.0,0.0588467429685571,3.43026481644383e-05,0.0,0.0,0.0,0.0,1.2800988236291842e-05,0.0,0.0,7.500579044702252e-06,0.0033221564704795,0.0,0.0011087855982481,0.0,0.0,5.150397610695546e-05,0.0,0.0029778298884673,0.0,0.0012946999508362,0.7116539396841437,0.0045525514569724,0.0,0.0,0.0,0.0001933149239121,9.200710294834765e-06,0.0034636673951229,0.0,4.040311912079613e-05,0.0062430819659277,0.0,0.0,0.0,0.0
CSM79HNI,0.094598221579107,0.0,0.0,0.2894501123886676,0.0,0.0,0.0,0.0,0.0,0.0,0.2517659064369372,0.0,0.0222290539795567,0.0,0.0,0.0,0.0,0.0,0.0,0.0004018910912364,0.0,0.0004045066527813,0.0,0.0,0.0002652782997723,0.0,9.556859491229018e-05,0.0006882950804104,3.1990329665377133e-05,0.0002883153610722,3.158793558153591e-05,0.0,0.00035722534793,9.919014166686116e-05,0.0,0.0007726972394961,0.0,0.008193246539612,0.0,0.0002487801423348,5.7944748073135934e-05,0.0,0.0,0.0241830796506897,0.0,0.0,0.1408610670042485,0.0,0.0,0.0730924709652549,0.0019190173858387,0.0026774296353585,0.0002366077212986,0.0,0.0,0.0011264016391925,1.549217222788704e-05,0.0,0.0007446302521481,0.0030654381307024,0.0,0.0108842569753002,0.0,0.0,5.895073328273899e-05,1.0965238784673294e-05,0.0,0.0,0.0090180538129656,0.0229034664640746,0.003750614656963,0.0,1.2273019557157264e-05,0.0176683194333003,0.0009322464937391,0.0002064281650105,0.0050910899487591,9.084046442715582e-05,0.000152004365171,0.0108491480914851,0.0,0.0,0.0,0.0003276493827677
CSM79HNK,0.0302640459804103,0.0,0.0,0.2741851825807666,0.0,0.0,0.0,0.0,0.0,0.0,0.3541939254138571,0.0,0.0490033390650577,0.0,0.0,0.0,0.0,0.0,0.0,0.0004551722452312,0.0,0.0007559826000792,0.0,0.0,0.0001502549225015,0.0,0.0,0.000231292410704,3.976746948873459e-05,7.642967057910452e-05,0.0,0.0,0.0001171988395511,1.1219034213446531e-05,0.0,0.0010706164077974,0.0,0.0058510268521573,0.0,0.0,0.0,0.0,0.0,0.0077904172218586,0.0,0.0,0.1139723655153333,0.0,0.0,0.0925851800164158,0.0007997568675014,0.0009292766106977,4.487613685378613e-05,0.0,0.0,0.0002609427154109,0.0,0.0,0.0003795439342388,0.0019635313272498,0.0,0.0030988575216712,0.0,0.0,4.768089540714776e-05,0.0,0.0,0.0,0.0026552048204984,0.0261177113090068,0.0070336332621926,0.0,0.0,0.0131600273023211,0.0008377212779201,6.611216590066708e-05,0.0017264290595424,0.0,0.0,0.0101135586636287,0.0,0.0,0.0,1.1719883955118254e-05
CSM79HNM,0.0501888388279275,0.0,0.0,0.2263986790365687,0.0,0.0,4.743679803631842e-06,0.0,0.0,0.0,0.4175477799578518,0.0,0.0325225678043423,0.0,0.0,0.0,5.752973378872659e-06,0.0,0.0,0.0003637494045167,0.0,0.0006102188955905,0.0,0.0,0.0004288488401198,3.633456870866943e-05,7.07514796243813e-05,0.0003956430814944,2.3617469660635128e-05,0.0001849025829841,8.700110618575846e-05,0.0,0.0011986370499559,0.0,0.0,0.0004359138951465,0.0,0.023927322788234,0.0,0.0,0.000134437904222,3.138903018998942e-05,0.0,0.0010662177328843,0.0,0.0,0.0951787055204321,0.0,0.0,0.0507569701814306,0.0035283894096843,0.0018783962728806,0.002450060153897,0.0,0.0,0.0003299380697462,0.0,0.0,0.0016143650735976,0.0,0.0,0.0118307374302578,0.0,0.0,0.000195298306809,5.7126016358630266e-05,0.0,0.0,0.0105548894217958,0.0273583153679076,0.0174908558002083,0.0,2.0286800862340432e-05,0.0030821807200704,0.0003537573981219,4.239033016011433e-06,0.0029888210643606,0.0,0.0,0.0146633198491711,0.0,0.0,0.0,0.0
CSM79HO1,0.0211852561750738,0.0,0.007732654496522,0.0361137952274265,0.0,0.0,0.0,0.0418186255090256,0.0,0.1061569935700383,0.004023734973381,0.0,0.0,0.2853794857902335,0.0180285834192557,0.1033813626853949,0.0,0.0,0.0,0.0,0.0,0.0,0.001120450262878,7.414479735075118e-05,0.0012333471145076,4.307116868757229e-05,0.0003948390422027,0.0018497807209609,0.0,0.0084298315473395,0.0125309506538779,0.0,0.0001401312674849,0.0002320324240717,0.0,0.0,0.0,0.0,0.0,0.0,5.374897930928241e-05,0.0755191155605454,0.0026915281290724,0.0,0.0003878804689886,0.0001319729402683,0.0,0.0023757528756303,0.0,0.0,0.0008567443331419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.945960680222123e-05,0.0,0.0,0.0081266537109231,0.0059366227548703,0.1128102293905657,0.1260293589402428,7.306501874855579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003455291527025,0.0,0.0008878179618051,0.0,0.0,0.0135942926262399,0.0,0.0,0.0,0.0
CSM79HPK,0.0,0.0,0.0,0.0,0.0,0.0,0.0003989118444093,0.0,0.0050287763027384,0.0,0.0,0.0,0.0008298937140459,0.0008588003694379,0.0,0.0023944528019221,0.0143054128857579,0.0,0.0,0.0,0.0,0.001792758042895,0.0,0.0,0.0,0.0,0.0,0.0,0.0005410453235631,2.181634369206056e-05,0.0,0.0,0.0006092213976007,0.0,0.0010487116412773,0.0009743179092874,0.0001228260149863,0.0,0.0007696806054558,0.0013659212785599,0.0,0.0,0.0,0.006663365853866,0.0010662737979494,0.0001559868573982,0.0854549454869565,0.0,0.0,0.0283180504391684,0.0,0.0007271387352563,0.0,0.0,0.0,0.0,0.0,0.0026019262304336,0.0,0.0063093956774623,0.0,0.0011931358365187,0.0032545621519815,0.0,0.000353097522656,0.0,0.0,0.8023167648020345,0.0,0.0087042848062583,0.0122983092660883,0.0,0.0014373698041514,0.0,0.0005973314902886,0.0012209516747261,0.0048702805658155,0.0,0.0,0.0013942825253595,0.0,0.0,0.0,0.0
CSM79HPO,0.0,0.0,0.0,0.0007942781804566,0.0,0.0,0.0934919780836622,0.0,0.0088886253980686,0.0,0.494602878192628,0.0,0.096822855854798,0.0331757520896806,0.0,0.0959257184928553,0.0210570132102821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201713977525792,0.0278464524004473,0.0,0.0,0.0,0.0483617266222919,0.0,0.0,0.0031848638210426,0.0,0.0361993092513663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139309249271475,0.0,0.0,0.0,0.0,0.0022464570930047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032997686296884,0.0,0.0,0.0,0.0
CSM79HPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0113988799811402,0.0,0.0276409955481843,0.0,0.0048677259494248,0.0,0.0198201576774787,0.0168563977720583,0.0,0.0866029299632037,0.0055216186554385,0.0050275521913604,0.0,0.0,0.0,0.0039463558818239,0.0,0.0,0.0,0.0,0.0,0.0001663215122607,0.0,0.0004842703186696,0.0,0.0,0.0018261292799439,0.000273653192388,0.0001305442855516,8.518387311691732e-06,0.0001267110112614,0.0,5.068440450456581e-05,5.206864244271572e-05,0.0012248376155798,0.0013480347920752,0.0006552769439518,0.0040771131270584,0.0,0.0,0.0695498639240867,0.0098423576596114,0.0,0.0335094190470501,4.142065830310105e-05,0.0014228901205767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305016829671331,0.0208523732599729,0.0,0.0135460459828935,0.0,0.0,0.6067189418800017,0.0003478696418412,0.0016775899011962,0.0012957531899497,0.0006828552228734,0.0009541658587508,0.0,0.0,0.000270139357622,0.0016372340413071,0.0,0.0,0.0150426201537164,0.0,0.0,0.0,0.0
CSM79HPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034585586257482,0.0,0.0812139592481907,0.0,0.0,0.1230448169197823,0.1326114230512733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393910739739666,0.0,0.0,0.0,0.1060108221572007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142693460238378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM7KOJQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0519461418651555,0.0461786393194468,0.2632312488761478,0.0,1.530567459406006e-05,0.0,0.0547766780442226,0.0,0.0196520807304395,0.3566394495957781,0.0,0.001836883675454,0.0,0.0,0.0,0.0003138170102199,0.0,0.0,0.0,0.0,0.0004650492386592,0.0012397596421188,0.0,0.0061147690434521,0.0002663795551866,0.0009434782723278,0.0015721259136017,0.0012115809829324,0.0,0.0,0.0,0.0239175999242622,0.0,0.0039702514448658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.956605878473755e-05,0.0,0.0003692620698421,0.0,4.642383419920204e-05,0.0055176450101169,0.0007596074530323,0.0,0.00324865477311,0.0,0.0,0.0028379356111555,0.0485134135485831,0.0,0.0682247910978142,0.0,0.0,0.0,0.0,0.0049878254001623,0.0,0.0019701748151307,0.0,0.0,0.0005508015612193,0.0059523869858382,0.0095912857800552,0.0,0.0,0.0130889871920898,0.0,0.0,0.0,0.0
CSM7KOJS,0.0,0.0,0.0,0.0,0.0,0.0,0.0166728725003917,0.0552960906868439,0.1185072847636824,0.0,0.0,0.0,0.122413842006514,0.0,0.0083713377786012,0.4671805941869543,0.0,0.0046782129371416,0.0,0.0,0.0,0.0007806073831517,0.0,0.0,0.0,0.0,0.0002062911664533,0.0005087375523749,0.0,0.0032776256661213,0.0002926900508918,0.0003762726736723,0.0013805716970933,0.0004205282140133,0.0,0.0,0.0,0.0241006620427673,0.0,0.0027215145694267,0.0,0.0,0.0,0.0,0.0,0.0,0.0028043931267927,0.0,0.0,0.0,0.0,2.9470166636190693e-05,2.2027189397016253e-05,0.0,0.0,0.0014637519967798,0.0004208299563338,0.0,0.0010335680285102,0.0,0.0,0.004097258389392,0.0552657152932462,0.0,0.0858920579208465,0.0,0.0,0.0,0.0,0.0026520132549366,0.0,0.0002391810793886,0.0,0.0,0.0004342071992096,0.005422108337965,0.0045137633724652,0.0,0.0,0.0085239188120042,0.0,0.0,0.0,0.0
CSM7KOJU,0.0,0.0,0.0,0.0,0.0,0.0,0.0256160290256629,0.0284469727704101,0.0953219959350449,0.0,0.0,0.0,0.0620517705794614,2.424147716743348e-05,0.0083550955685177,0.5694543363695284,0.0,0.0024721298141119,0.0,0.0,0.0,0.0008256126231982,0.0,0.0,0.0,0.0,0.0001596732008466,0.0005578544890307,0.0,0.0013180551924342,8.795048327688678e-05,0.0003525031328603,0.0019976179242684,0.0003659260995563,0.0,0.0,0.0,0.0150572629769535,0.0,0.0027879702170413,0.0,0.0,0.0,0.0,0.0,0.0,0.0024006074393286,0.000202446385766,0.0,0.0,0.0002441176853596,0.0,6.44102058622303e-05,0.0014865434758872,1.5426394561094037e-05,0.0011426550828467,0.0004424570440022,0.0,0.0028957546361825,0.0,0.0,0.0132982533114158,0.0478898395154108,0.0,0.0924301479831992,0.0,0.0,0.0,0.0,0.0035769201103087,0.0,0.0,0.0,0.0,0.0002751708172683,0.002813113236748,0.0037563270756263,0.0,0.0,0.0118128117208543,0.0,0.0,0.0,0.0
CSM7KOJW,0.0,0.0,0.0,0.0,0.0,0.0,0.0591998094326048,0.1198806066395412,0.2412369877197921,0.0,0.0,0.0,0.1455713131906163,0.0,0.0137378358890698,0.2107540244930434,0.0,0.0042491676712359,0.0,0.0,0.0,0.0005333641321042,0.0,0.0,0.0,0.0,0.0003128000173243,0.0008629069708686,0.0,0.0028056757964169,8.993000498073874e-05,0.0010532939044901,0.0016962382990737,0.0007776890174309,0.0,0.0,0.0,0.012683840189669,0.0,0.0029465360606286,0.0,0.0,0.0,0.0,0.0,0.0,0.0234759420694367,0.0,0.0,0.0,5.303564396299976e-05,0.0,0.0002341989873299,0.00200061677747,6.336205479133432e-05,0.0011841285271209,0.0007708715811559,0.0,0.0036554491768146,0.0,0.0,0.0104862195551342,0.0384208652048479,0.0,0.066028173656945,0.0,0.0,0.0,0.0,0.0011019182661575,0.0,0.0016423003473684,0.0,0.0,0.00018587539491,0.0039732620149293,0.0037069809745404,0.0,0.0,0.0246247803381929,0.0,0.0,0.0,0.0
CSM7KOJY,0.0,0.0,0.0,0.0,0.0,0.0,0.0312410041739123,0.0971801264096877,0.1387705376501828,0.0,0.0,0.0,0.0912770030739627,0.0025617194792404,0.0133475042905782,0.4761427547861946,0.0010198581556002,0.0028305692219164,0.0,0.0,0.0,0.0006954675978205,0.0,0.0,0.0,0.0,0.0002001280457269,0.0008630962173183,0.0,0.0017967252451216,0.0001738668994551,0.0005996798152503,0.0011705830487621,0.0006429453052767,0.0,0.0,0.0,0.0183379270215825,0.0,0.0002651268981853,0.0,0.0,0.000260397879508,0.0,0.0,0.0,0.0016331213223704,0.0,0.0,0.0,3.32037481598332e-05,0.0,0.0002502355202227,0.0,0.0,0.0014389297043447,0.0016488176396823,0.0,0.0020499792879043,0.0,0.0,0.0054661418864578,0.0253226876079687,0.0005649668058104,0.0510550893447461,0.0,0.0,0.0,0.0,0.0004739080419176,0.0,0.0027419252760715,0.0,0.0,0.0001406631512952,0.0032189524579678,0.0006383169040181,0.0,0.0,0.0239460400857783,0.0,0.0,0.0,0.0
CSM7KOK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0479565249758058,0.0470536818911291,0.1873809599772314,0.0,1.873748829540005e-05,0.0,0.0628562718171464,0.0,0.0155379355643098,0.4436632093468669,2.582734873149737e-05,0.0027127831702918,0.0,0.0,0.0,0.0004438252632996,0.0,0.0,0.0,0.0,0.000252601598966,0.0009608786565322,0.0,0.0033393242654018,0.0002764032732872,0.0005195854862454,0.0020642635078299,0.0004607396446258,0.0,0.0,0.0,0.0233824610019694,0.0,0.000639707978777,0.0,0.0,0.0,0.0,0.0,0.0,0.0018016348205328,0.0,0.0,0.0204054286048522,1.5293841797867067e-05,1.650924644405518e-05,8.700271592296564e-05,0.0021791192468947,0.0,0.0018335391924952,0.000503987793286,0.0,0.0023277024648912,0.0,0.0,0.0,0.047524853758968,0.0,0.0674253830170496,0.0,0.0,0.0,0.0,0.0015329291100047,0.0,0.0022871889766849,0.0,0.0,0.0001374420087397,0.0054804621171032,0.0024472172550997,0.0,0.0,0.0044138432563526,0.0,0.0,0.0,0.0
