,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
HSM7CZ2V_P,1.3096851262009697,3.738574376817299,1.1680098315416574,5.327193768484339,3.5742335914412102,0.9359104548184484,5.808198260930709,0.5459033009558816,4.848619760175735,5.3154614167356495,3.714454057146925,2.717289032377785,3.3733470390973146,7.647915236109873,3.524012631283979,4.768993651933789,7.513320451265755,2.7777122302368644,2.1597680027412194,1.3964410446096958,-4.99725839912373,2.359476518225862,3.452782352858006,1.605814413778945,0.7169388548120743,-4.99725839912373,-1.3731551530409511,-4.99725839912373,-4.99725839912373,0.2338267905217517,-4.99725839912373,-4.99725839912373,-1.1379860779154374,0.5128530843886168,-0.2986665470404972,-4.99725839912373,1.7137136614700363,-4.99725839912373,1.1172485961415726,-4.99725839912373,0.5706434327025658,4.3200400093460365,-4.99725839912373,-4.99725839912373,-4.99725839912373,-0.0006038712061489,3.5570899476716464,-4.99725839912373,-2.1521669231800957,5.72471848106386,-1.5049529439122864,-0.6327385940644863,1.171437090005389,-4.99725839912373,3.1041837029703823,1.4840149040994826,0.641390586139762,0.8791201160645228,2.8188422903124275,-4.99725839912373,4.687841605713804,3.1330647039225425,5.337366663023678,5.140609961871768,-4.99725839912373,3.258709613590128,-4.99725839912373,5.069461056663472,3.742004286549757,1.2918983922437306,-1.320109999770148,-4.99725839912373,2.691872035933989,3.69934258523902,2.7869365767309846,-4.99725839912373,3.9337056453022656,-4.99725839912373,-4.99725839912373,5.310320701172036,-4.99725839912373,-4.99725839912373,-4.99725839912373,0.2294483217201453
HSM7CZ3A,5.827126541520979,4.3016382898738525,4.415322857187277,6.584381594540812,2.654845957948233,2.9365475410040043,5.994358018874483,-4.446496918615969,6.032077029318385,3.684264593194532,-1.5691559423202062,-4.446496918615969,3.5489659029611555,7.280421426579233,-0.1126579748436373,6.754212829061292,8.008735281803034,2.7879864423488465,4.840943986653214,1.5378759118281096,-4.446496918615969,0.8104017986400454,3.365842149937569,1.0634195572284622,1.599275398301537,-4.446496918615969,-4.446496918615969,-4.446496918615969,-0.5087885724661536,-4.446496918615969,-4.446496918615969,-4.446496918615969,3.2748260603218995,-4.446496918615969,-4.446496918615969,-4.446496918615969,1.750173982770419,-4.446496918615969,4.148804325495824,-4.446496918615969,-4.446496918615969,-4.446496918615969,0.7090973403406711,-4.446496918615969,1.563523110657699,1.9240964365643825,7.32258290717766,1.816225484228597,-4.446496918615969,6.797270729748105,-4.446496918615969,-4.446496918615969,-4.446496918615969,2.688631472573406,2.818223976079228,0.929596357221012,-4.446496918615969,2.271683224024005,1.7679606974185127,-4.446496918615969,4.667153931891772,4.633123898075513,3.8258022113678223,6.152512956039767,-4.446496918615969,3.537088025609175,-4.446496918615969,-4.446496918615969,2.4620422320918145,-4.446496918615969,-4.446496918615969,5.451781177007099,1.6474678709706714,3.792464212332699,-1.1344871703755448,2.6870890959946943,5.471116222538006,-4.446496918615969,-4.446496918615969,4.883470720707472,-4.446496918615969,-4.446496918615969,1.4579077105395584,-1.7119738899390136
HSM7CZ3C,3.1830814483642245,3.8240529706650737,2.375961423615358,6.353006941426463,3.6282692572635176,-0.0106605924589384,6.020281507749575,-4.443494018353496,4.44849970967308,5.410176791215205,-0.4966209676643949,-4.443494018353496,3.3299877238643134,7.050387447050403,0.6098198054157642,6.997536013649418,8.007751297491584,2.997454332040535,4.037959246205164,0.9989025405364612,-4.443494018353496,0.473913231050572,3.5648393543158603,1.3219805611266224,2.290684563777573,-4.443494018353496,-4.443494018353496,-4.443494018353496,-0.4124429419904665,-2.696678229356728,-4.443494018353496,-4.443494018353496,4.2595522049138,-4.443494018353496,-4.443494018353496,-4.443494018353496,1.3249447938563923,-4.443494018353496,3.80495265842548,-4.443494018353496,-4.443494018353496,-0.4501472550390968,0.4780638869349367,-4.443494018353496,-0.8124092181173879,-1.5715236443058842,5.452318031217075,0.9222221750986908,-4.443494018353496,7.916822603890764,0.0333723894972841,-4.443494018353496,-0.1982728240705444,-4.443494018353496,4.082654655522014,0.6025318372703694,-4.443494018353496,-4.443494018353496,2.909313349159253,-4.443494018353496,4.484868955380304,4.359365100631366,5.480255470171269,6.231379587763064,-4.443494018353496,3.8936057077334416,1.8141618346675736,-0.9994807632245556,1.8685484229798552,-4.443494018353496,3.4696947848484854,5.605960921933212,1.5855847103403038,3.858330112012104,2.6560469406227325,0.5840760979645765,5.064073349587973,-4.443494018353496,-4.443494018353496,5.417972108186608,-4.443494018353496,-4.443494018353496,-4.443494018353496,-4.443494018353496
HSM7CZ3E,3.733013458522807,4.505021161392058,3.56171676593497,5.78866975364901,4.090568933949262,2.4137826491965138,4.76949591187781,-5.455915657674135,4.778565874064538,4.523486086458634,2.7590597025161303,-2.772723739978016,3.3956222677312,5.4741718224999785,1.8545060357366667,4.456910786297976,6.72863460248496,2.923992169342041,5.542104583841092,-0.2006690572732932,-5.455915657674135,1.9798774957470495,2.8861330782408494,-0.2387615770303348,1.2277119111636212,-5.455915657674135,-1.2684762380318464,-5.455915657674135,1.5133562293255451,0.1079489205029631,-5.455915657674135,2.602927910213083,4.160561383475562,-1.5828122161147142,-5.455915657674135,-5.455915657674135,0.6619085969308838,-5.455915657674135,2.6636722598440388,-5.455915657674135,-5.455915657674135,-0.4685986007324771,-5.455915657674135,-5.455915657674135,1.1203252085884037,0.5658173027127527,5.742905876563103,3.164335252742128,-5.455915657674135,4.346232874818849,1.9377494632158392,-5.455915657674135,0.3790951781045253,-5.455915657674135,0.5404503608538738,1.0760065109793286,0.1792526861414387,1.8805823922778409,3.2402528189676127,-5.455915657674135,3.3504411123265703,4.7943281947808005,3.47774738242998,4.685788730713126,-5.455915657674135,3.270976148158172,0.1598949611592939,-5.455915657674135,-0.8168808370475418,1.930353207717605,-1.977934131422364,0.3591738966603408,2.5563939216135694,5.98248337708644,2.127437320922705,2.6638771630768776,5.631861915887786,-5.455915657674135,-5.455915657674135,5.42207761567712,-5.455915657674135,-5.455915657674135,-5.455915657674135,-5.455915657674135
HSM7CZ3G,5.232906511047979,5.465090789035849,3.2798513124239914,7.014997854435453,5.796579969064188,0.5922559343668983,6.693040981467971,-4.367842789881914,3.7605448075459247,6.390102445350349,1.258413417143064,-4.367842789881914,6.320845468513902,7.475948473257597,1.7141805152498923,5.654745092483385,7.803693086053991,4.724495260611359,6.564577766146625,-4.367842789881914,-4.367842789881914,-4.367842789881914,3.5887127118871742,0.7663094562203039,2.055367701006693,-4.367842789881914,-4.367842789881914,-4.367842789881914,-4.367842789881914,-1.209452318864102,-4.367842789881914,-4.367842789881914,1.1327186094231472,-4.367842789881914,-4.367842789881914,-4.367842789881914,-0.3630834192368848,-4.367842789881914,1.6740634843853792,-4.367842789881914,-4.367842789881914,-4.367842789881914,-4.367842789881914,-4.367842789881914,-4.367842789881914,-4.367842789881914,5.821540248603144,3.722761776687837,-4.367842789881914,6.987473945282765,0.654506978946829,-4.367842789881914,-0.9808104456346652,2.500057927581775,0.0452064258422417,1.806807554535736,-4.367842789881914,-4.367842789881914,2.447815580346956,2.3873724582761984,5.437486324440256,4.776664810521661,5.457226053517766,6.32850185377943,4.05375896724839,3.9506153012740857,-4.367842789881914,-4.367842789881914,2.6133091537190323,4.4925598748721685,1.9774654468261392,-4.367842789881914,2.2370715260824383,3.756102873789045,-0.4723628322945732,1.3333949186197105,3.849390128550926,-4.367842789881914,-4.367842789881914,5.972069892803668,-4.367842789881914,-4.367842789881914,-4.367842789881914,-4.367842789881914
HSM7J4MK,4.684181890120746,5.978865006990965,2.596867180287629,7.039796167002647,5.624172881967684,1.8330689256972537,6.572719186127777,-4.700426630714707,3.3978673610436942,5.648032711078052,1.3534842348320808,-4.700426630714707,3.5480889897223262,7.139392228925383,1.4443897006156456,4.530780549562844,6.9369936149886025,1.4504539937165886,6.429725665888782,-4.700426630714707,-4.700426630714707,1.7196554969622753,3.390820116667075,0.6236370242288451,1.3685959506736962,-1.2118309256539703,-4.700426630714707,-4.700426630714707,0.8961654200361444,0.7213732065927285,-4.700426630714707,-2.0073896251646275,-0.7481444256870091,-0.293242347486462,0.2333269326423757,-4.700426630714707,1.3685959506736962,-4.700426630714707,1.3642119069481051,-4.700426630714707,-0.2035460761738292,0.3821285851923459,0.9550373082417368,-4.700426630714707,1.420944743260435,-4.700426630714707,7.329271608245748,1.8628617979988524,-4.700426630714707,5.527681883246281,2.3848776999674177,-4.700426630714707,1.1901665623703144,-4.700426630714707,-0.3301342832412395,0.6972087438426993,-4.700426630714707,1.5979441824002354,3.1833659265672605,-4.700426630714707,4.731764075799547,5.06220770882103,4.120086238305448,5.382493012172818,-4.700426630714707,3.443071610866223,-4.700426630714707,-4.700426630714707,3.1997705734767754,-4.700426630714707,-4.700426630714707,-4.700426630714707,2.954408946361654,4.044693898091805,1.2340107395420272,2.0680654400342204,5.1395583249860834,-4.700426630714707,-4.700426630714707,5.64412581082988,-4.700426630714707,-4.700426630714707,-4.700426630714707,-4.700426630714707
HSM7J4OB,5.411056117606258,4.5111622529018,4.083213089253585,6.092211318658926,4.269637637882689,3.1140504086909733,6.105257388623993,-4.98574183026814,3.919591168513273,4.85696956201964,1.4161110160846215,-2.591236620854501,5.007584023196183,5.274488174027558,0.6507676672240077,4.512408216448209,7.096834915683681,2.939074916383552,5.296928850631655,3.701548798096352,-4.98574183026814,1.225038770877279,2.2222433155366543,-0.6975200571460434,0.5505675263447731,-4.98574183026814,-4.98574183026814,-4.98574183026814,-0.704745151469746,-3.372298734816919,-4.98574183026814,-4.98574183026814,2.2077696247371508,-1.8879475288185752,-4.98574183026814,-4.98574183026814,3.284094358701605,-4.98574183026814,4.049887398309954,-4.98574183026814,-4.98574183026814,1.1098719214101065,-4.98574183026814,-4.98574183026814,2.457412534707061,2.299446730395421,6.339772970189378,0.5331965850870173,-4.98574183026814,7.495239599887793,1.5466405168846205,-4.98574183026814,-4.98574183026814,-4.98574183026814,1.8308361589041533,2.370891468483616,-1.6440632306371263,3.038744572463635,2.716558886195912,-4.98574183026814,3.7327861692481417,4.101308988259967,3.9053339454760687,4.9161166301817225,-4.98574183026814,2.8395251015088885,-4.98574183026814,-4.98574183026814,3.5675063589501663,-4.98574183026814,4.607654381669305,-4.98574183026814,1.5229568872954058,3.769792911597128,1.3016820878800974,3.982271430387894,3.9887314841641226,-4.98574183026814,-4.98574183026814,5.278462484337416,-0.997498782862314,-4.98574183026814,-0.4670704451906662,0.9389603990537738
HSM7J4OE,4.565000259419384,4.931276601479599,3.559042606869741,6.622385390836278,5.247700844353885,2.7885333499855944,6.122907640253269,-4.560344459829441,4.480838546018834,4.458734814406185,0.4199713694094598,-4.560344459829441,4.809328344731798,6.112887440296331,2.006690239527873,5.233625034307655,7.632216737607592,3.761353961968752,5.8496070807632,3.9100318183623193,-4.560344459829441,3.671943538127159,2.91300971945914,0.913544937819692,0.7871877832898022,-4.560344459829441,-4.560344459829441,-4.560344459829441,-0.8312733868634155,-0.7651016805610205,-4.560344459829441,-4.560344459829441,0.9119503790019364,-4.560344459829441,-4.560344459829441,-4.560344459829441,2.143245356093632,-4.560344459829441,4.334496403107378,-4.560344459829441,-4.560344459829441,-4.560344459829441,0.523991282491302,-4.560344459829441,2.518181474860566,0.4199713694094598,7.885700703123545,1.7058626047813013,-4.560344459829441,6.981309176646812,0.4470081957678626,-4.560344459829441,-4.560344459829441,-4.560344459829441,2.815412911816848,2.3322115974115727,-4.560344459829441,3.413871778162087,1.3704381593890576,-4.560344459829441,4.366875231145431,4.588418109177325,5.233593250527436,5.680176796731714,-4.560344459829441,2.7748796078499334,1.980997636575613,-4.560344459829441,4.149720687604142,-4.560344459829441,-4.560344459829441,-4.560344459829441,-0.1711977023757445,4.4253249409074025,-0.2269338115582755,4.310572362753272,5.316541002514262,-4.560344459829441,-4.560344459829441,4.891923580193975,-4.560344459829441,-4.560344459829441,-4.560344459829441,-1.2158296946294609
HSMA33JB,6.000157461540947,6.190615887922464,5.653598946949689,7.409578093615204,5.364656052481498,2.308692093632572,6.461308396550416,-4.506784709750912,3.696744885345381,5.312355245326939,0.6145896892783256,-4.506784709750912,5.391611696517151,6.804597633840746,1.7878735688083482,6.0216433551128645,7.1825965757401065,4.352010233003786,5.726385410215686,3.826399873395197,-4.506784709750912,3.765920001182165,2.5571187833051026,0.4082545937962827,0.9885304611148626,-4.506784709750912,-4.506784709750912,-4.506784709750912,-0.4041595789782715,-4.506784709750912,-4.506784709750912,-4.506784709750912,1.53534693067696,-4.506784709750912,-4.506784709750912,-4.506784709750912,2.231591518121036,-4.506784709750912,3.754508527146811,-4.506784709750912,-4.506784709750912,-4.506784709750912,-4.506784709750912,-4.506784709750912,2.007162584913345,1.4662306641815084,7.101897697566253,1.1183186533741285,-4.506784709750912,6.0232807012715215,1.4086340383106757,-4.506784709750912,-4.506784709750912,-4.506784709750912,2.098309017752081,1.7945174016191885,-4.506784709750912,2.189624953545212,1.844494538913402,-4.506784709750912,4.702624437855818,4.009341638114897,5.290083719541325,5.954931948110179,-4.506784709750912,3.2703170916584243,-4.506784709750912,-4.506784709750912,1.7085882192733504,-4.506784709750912,-4.506784709750912,2.427997253543949,2.093623542299401,4.411833431229981,-4.506784709750912,3.564258669694249,4.7453658088041575,-4.506784709750912,-4.506784709750912,4.597262822015392,-4.506784709750912,-4.506784709750912,0.5172509642658802,-1.2934299216235416
HSMA33JD,3.198195918571222,5.287419685773075,5.7335777002531625,6.683321191907472,3.855641817550988,2.219675297868529,5.501049754695414,-4.90261452501594,3.503811367555043,5.421244613962411,0.4751381793521023,-1.236347445080721,4.719987854217647,5.74872161351465,4.7874605981746745,4.695341987698568,6.948664253172993,3.825988539017944,6.433729453696675,2.297741466012675,-4.90261452501594,1.1566284387784955,3.8732643512873297,1.5303305398345044,1.574566713135065,-4.90261452501594,-4.90261452501594,-4.90261452501594,-4.90261452501594,-0.5200947167811716,-4.90261452501594,-4.90261452501594,2.5003751480757685,-1.383721605681007,-0.644707992199713,-4.90261452501594,1.7914762708384036,-4.90261452501594,2.561086647432103,-4.90261452501594,-4.90261452501594,-4.90261452501594,-0.2842809161608315,-4.90261452501594,3.258420212553797,-4.90261452501594,7.069530706955581,-4.90261452501594,-4.90261452501594,6.466780499327603,0.899506642985104,-4.90261452501594,-1.510522091372179,-4.90261452501594,2.045338340757288,3.109158004238576,-4.90261452501594,2.743995403458052,2.2947375313268994,-4.90261452501594,4.258344931281636,4.85547289391057,5.414500564698142,4.93466728031207,2.8721468125570544,3.5101433943670517,-4.90261452501594,-4.90261452501594,1.31039562965387,-0.6746427831321586,-4.90261452501594,1.3449756191490216,2.077695801269323,4.3509007662788,1.0386592654655695,3.9033087981876777,4.959802829843475,-4.90261452501594,-4.90261452501594,5.284380666795086,-4.90261452501594,-4.90261452501594,-4.90261452501594,-4.90261452501594
HSM7J4Q1,-4.206496112165869,5.525302785958836,7.763068832534785,-4.206496112165869,-4.206496112165869,3.658275032773631,6.849988438305218,-4.206496112165869,6.657105670102448,-1.844234638490425,3.922907548725619,-4.206496112165869,7.544344576692625,-4.206496112165869,5.993071451545564,6.585662299787337,-4.206496112165869,3.637071763321302,7.172557340032583,-4.206496112165869,-4.206496112165869,4.15126640607786,2.7982045467693792,-0.5592954465030768,2.3459021809845035,-4.206496112165869,-4.206496112165869,-4.206496112165869,1.3999848491394538,-0.9948945546150868,-4.206496112165869,-4.206496112165869,4.181980473393156,-4.206496112165869,1.0383346884115223,-4.206496112165869,0.4823800666727322,3.2518685770676647,1.4915968651368878,1.929477449814181,-4.206496112165869,-4.206496112165869,-4.206496112165869,-4.206496112165869,0.8994500159735157,-2.4473519779014428,6.534139035763253,3.059939619557599,2.9463283460498197,7.956710654078351,-4.206496112165869,2.862066329258572,-4.206496112165869,-4.206496112165869,-4.206496112165869,1.613840488392805,-4.206496112165869,2.0076608422532507,1.015012088997386,-4.206496112165869,6.194874971362868,4.58070280254795,2.4778705731717965,7.010367201909828,-4.206496112165869,1.26341826869149,-4.206496112165869,-4.206496112165869,1.7726500180203004,4.821875038160632,-0.6642913775579977,-4.206496112165869,-4.206496112165869,-0.443778137483342,-4.206496112165869,0.1727374669258754,1.7423289477656052,0.6853953114963893,0.2617837402579646,5.41516065478588,2.802163320402779,2.1667913639160234,4.2481407116569,4.891102794773714
HSM7J4Q3_P,-4.0581453676930295,3.8081106791919073,5.764012608048576,-4.0581453676930295,-4.0581453676930295,4.579905754445051,6.670705787987958,-4.0581453676930295,7.7925739110584225,-4.0581453676930295,2.855051956275122,-4.0581453676930295,7.816240880277806,-4.0581453676930295,5.252588435410272,5.823906282093201,-4.0581453676930295,4.095717911508666,6.560479519195513,-4.0581453676930295,-4.0581453676930295,5.270219416957646,1.5926754040548785,-4.0581453676930295,3.676788651634213,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,3.2063854445288884,-4.0581453676930295,0.7201952418403117,5.2367698641370986,2.6125537216983297,2.738319916858879,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,7.105158653935119,3.427652274060594,2.4454394101005628,6.767051506105055,-4.0581453676930295,3.113705874056526,8.314329447376062,-4.0581453676930295,4.225503560344087,-4.0581453676930295,-4.0581453676930295,-4.0581453676930295,2.6363198256267824,-4.0581453676930295,2.483957664561113,-4.0581453676930295,-4.0581453676930295,5.03878121893539,3.1719440287169176,-0.1132189590278525,7.379649473666289,-4.0581453676930295,1.74836039325851,3.2984372951682115,-4.0581453676930295,2.50724135839671,6.6423900766935216,1.869396287015559,-4.0581453676930295,-4.0581453676930295,-0.6331175285334538,-4.0581453676930295,2.38795346025036,1.2944160091008516,0.7312033420351245,1.4383395037483506,5.242778777953527,3.22870455064807,2.5095555966261403,3.463964720900104,4.817442337264841
HSM7J4Q7,-4.669553977692342,4.658534049371494,7.684262290274411,-4.669553977692342,-1.2385673920555007,0.5323496422535676,5.865080829180325,-4.669553977692342,6.466497384323572,-1.4282686108308056,1.5453110366702116,-4.669553977692342,7.032356355594984,-1.9339207502533355,5.8068340861418974,5.968348020738087,-4.669553977692342,3.049423167613156,5.612723476582056,-4.669553977692342,-4.669553977692342,4.430053008507938,2.9967085330800813,0.7982775145864167,3.068414624469309,-4.669553977692342,1.7023144944750692,-4.669553977692342,-4.669553977692342,4.275871230476135,-4.669553977692342,-4.669553977692342,3.487854158270343,0.6983298662508464,1.4196312779491098,-4.669553977692342,-4.669553977692342,3.646131790784346,1.901428692965084,1.0555981016588536,-0.3704799989899072,-4.669553977692342,-4.669553977692342,4.959342919941167,2.298514074562497,-4.669553977692342,6.840117497608382,2.136072554875411,1.4079391194755733,7.050901452111328,-0.7570048116177848,2.651743079083684,-4.669553977692342,-4.669553977692342,-4.669553977692342,1.6390208540983524,-4.669553977692342,0.0078504499644829,1.5942805577959076,-4.669553977692342,4.896585783225607,4.3480549115752885,1.4371551091510757,6.485088555758667,-4.669553977692342,2.1571423225214623,1.0528061318113815,-4.669553977692342,4.800371479785618,1.5295978069207488,1.8473395522486564,-4.669553977692342,-4.669553977692342,3.6576672738697456,-4.669553977692342,1.0273212952879511,2.6253332112362555,-2.4951189552700885,-0.0504564778534106,5.505649528823085,2.1370184763453395,-0.8073588430203209,3.687016119638937,0.9705289600841098
HSM7J4Q9,-3.8210776056334215,5.462544087266618,8.427694567541424,-3.8210776056334215,-0.5434076331021789,-3.8210776056334215,7.623597929216642,-3.8210776056334215,7.393977364057691,-0.4707994036131655,3.814419969718764,-3.8210776056334215,8.030467435540112,-3.8210776056334215,5.803099202281108,8.050932306331786,-1.129473087666172,4.130610866611736,6.604212036279659,-3.8210776056334215,-3.8210776056334215,1.5973424065648345,3.9020338637930743,1.4030473931651422,3.675054551646913,-0.3261510454529563,-3.8210776056334215,-3.8210776056334215,-3.8210776056334215,-3.8210776056334215,-3.8210776056334215,-3.8210776056334215,2.765303239361902,-3.8210776056334215,0.7924286194179881,-3.8210776056334215,-3.8210776056334215,4.067875091843244,0.900753370831076,1.1578609959747794,2.498462774822399,-3.8210776056334215,-3.8210776056334215,2.7943999739611813,2.203430209061559,-3.8210776056334215,5.856141878578448,5.627978297579079,3.09257600032275,6.914743656247387,-3.8210776056334215,2.969887581464419,-3.8210776056334215,-3.8210776056334215,-3.8210776056334215,-0.2704928753294258,-3.8210776056334215,-1.1915014124434755,1.7507187998898497,-3.8210776056334215,6.488386809817465,4.7522720574831085,2.712374308895453,7.954988192206364,-3.8210776056334215,2.4221090534169187,-3.8210776056334215,-3.8210776056334215,4.484203370485779,4.552768327999197,0.4977603345945756,-3.8210776056334215,-3.8210776056334215,4.4761360383197735,-3.8210776056334215,0.5509708999109026,2.9559522865525425,-3.8210776056334215,-3.8210776056334215,5.228311077263889,-3.8210776056334215,-3.8210776056334215,0.1538840684226254,1.0082818206321953
HSM7J4MS,-4.012076528157547,3.730477899727627,4.296258729153755,-4.012076528157547,-4.012076528157547,-4.012076528157547,7.084160607518303,-4.012076528157547,6.83112763231803,-0.0769897297308901,4.262277187774544,-4.012076528157547,8.885059137363097,3.256848665823336,2.4009397712721032,7.294355129048413,-0.2891415217407278,5.890427761421033,4.869154923523706,-4.012076528157547,-4.012076528157547,4.810200154358754,2.8011296305593403,-0.3096809578268313,3.1117388930559224,-4.012076528157547,2.022657498039452,3.703087176645247,-4.012076528157547,5.2939180489312125,-4.012076528157547,2.1381014832947693,6.459060499234802,3.519193057573018,-4.012076528157547,-4.012076528157547,-4.012076528157547,1.7932947562593249,-4.012076528157547,-1.079608522180182,-4.012076528157547,-4.012076528157547,-4.012076528157547,-4.012076528157547,-4.012076528157547,-4.012076528157547,4.349874968872964,-4.012076528157547,-4.012076528157547,6.710182142207327,1.1584337592975054,2.268726015528859,-4.012076528157547,-4.012076528157547,4.028224073369603,0.8162105542385536,-1.119611954409086,-4.012076528157547,0.5574179150496104,-4.012076528157547,5.553180421595386,4.755884422510444,3.981787172478159,7.874472526386932,6.645798588885529,3.5985524581917696,-4.012076528157547,-4.012076528157547,-4.012076528157547,-4.012076528157547,-4.012076528157547,1.005726937299885,-4.012076528157547,-0.4727302736251229,5.635748682670658,1.7007837615480987,4.508914705158395,-4.012076528157547,-4.012076528157547,5.095792852846358,0.6870578135407541,-4.012076528157547,4.376898394900648,1.9091930864199889
HSM7J4MW,-3.887100862164635,4.0773073504554045,6.686568440703837,-3.887100862164635,-1.7510969780871657,2.027872043372745,3.324797051037459,-3.887100862164635,8.120499696657486,-1.1323082959314004,2.6284484035522047,-3.887100862164635,8.247694036190914,-0.5035344939130599,7.278155084833683,7.829591026659429,-3.887100862164635,-3.887100862164635,6.407933313970345,-3.887100862164635,-3.887100862164635,4.844938932914068,4.1154603783291765,1.9956996602866408,3.4913319848332813,0.5722005990502605,-3.887100862164635,-3.887100862164635,-3.887100862164635,4.7933181012028685,-3.887100862164635,0.8616160368389529,3.290948069576305,4.038797272998334,2.8942903005061327,-3.887100862164635,-3.887100862164635,-3.887100862164635,-3.887100862164635,1.2286650341278005,-3.887100862164635,0.5005932169347975,-0.171077693961573,-3.887100862164635,-3.887100862164635,-3.887100862164635,6.597537487525219,-3.887100862164635,-3.887100862164635,7.307903574815508,2.4912653070964232,2.381718621342696,-3.887100862164635,3.3262123262595926,-3.887100862164635,-3.887100862164635,-3.887100862164635,0.9742142750080536,1.108428911442994,3.998945062588232,6.398749381531825,6.135013385746543,3.428800352850411,7.853995908067144,-3.887100862164635,2.756312532205503,-3.887100862164635,-3.887100862164635,-3.887100862164635,6.924095165049646,-3.887100862164635,-3.887100862164635,-3.887100862164635,4.0763058621013,1.884522155094732,-3.887100862164635,3.740195410743943,-3.887100862164635,-3.887100862164635,4.986737271714316,-3.887100862164635,-3.887100862164635,4.322876393865837,1.7960110923405797
HSM7J4IC,-3.924465195629821,3.984563748331016,7.50620026402829,0.1743232178356919,0.8672938756533899,2.6646057819832043,1.06332786816896,-3.924465195629821,7.400272610179584,-0.0743161917759884,-3.924465195629821,-3.924465195629821,8.19051986733749,0.9660275438079148,5.847691530486476,8.145974950135075,2.4980191902323474,-0.368035609981975,6.479544227248621,-3.924465195629821,-3.924465195629821,3.914652049621053,3.8127049682731,1.8508290271691497,3.567448010855249,-3.924465195629821,0.4418670299343663,-3.924465195629821,0.4784715769372756,4.212838743876212,-3.924465195629821,1.7193779525286494,3.055497814855401,3.800484193248825,2.430037832070467,-3.924465195629821,-3.924465195629821,3.78947288495735,-3.924465195629821,2.129426033262007,1.491720684987467,-3.924465195629821,-3.924465195629821,-3.924465195629821,-3.924465195629821,-3.924465195629821,7.895242896757228,-3.924465195629821,-3.924465195629821,7.477656894702156,3.0548906008700127,-0.7306754864956808,-3.924465195629821,-3.924465195629821,-3.924465195629821,-3.924465195629821,-3.924465195629821,1.7575145505646326,1.996011235894969,-3.924465195629821,5.929124943550299,4.288423896311186,2.832713248016605,7.688286990295811,-3.924465195629821,2.918320433261417,-3.924465195629821,-3.924465195629821,-3.924465195629821,1.8869532312482349,-3.924465195629821,4.625589255370335,-3.924465195629821,5.008534277111035,-3.924465195629821,0.8717955665471635,3.815263823831688,-3.924465195629821,-3.924465195629821,4.950879548317837,-3.924465195629821,-3.924465195629821,5.119488431752336,-3.924465195629821
