,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_desulfuricans,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
MSM9VZLB,0.5036964963354684,-4.576960761412362,-0.17325192152742197,-1.621782906675337,4.926563837620261,6.187654875402036,5.926371093341439,-4.576960761412362,-4.576960761412362,6.354222955887579,-0.3813222796586313,6.1504633199641034,0.6046325870361233,-4.576960761412362,5.85512069455629,-4.576960761412362,6.710195905466934,5.45444717992817,3.4808992107571264,2.8021962433602825,5.572550928342514,4.5955290968957465,-4.576960761412362,-4.576960761412362,5.146196757646325,-4.576960761412362,-4.576960761412362,3.365636003573629,-4.576960761412362,3.457804724070164,5.975097477293316,0.9815323143654027,3.767785364069839,-4.576960761412362,-2.1728337144453977,-1.1694750648824126,-2.239314481002051,-4.576960761412362,-4.576960761412362,-4.576960761412362,0.4075535421691434,-4.576960761412362,-4.576960761412362,-2.8050937155249382,4.613233152541884,0.6618280707553836,-4.576960761412362,6.552125829549244,6.582956894635155,-1.1796331982555657,1.461410400501034,-4.576960761412362,1.440572903708838,3.4357488027889733,0.550623540725045,0.26008878172131134,0.17247834592074085,3.1760238066281445,-4.576960761412362,2.1615888415974966,-4.576960761412362,-4.576960761412362,-4.576960761412362,2.1363384628199817,0.6322503630470937,-4.576960761412362,2.91651853048168,6.201323968198341,4.481944969170925,-4.576960761412362,2.4232533200003914,-0.7405175236179105,3.413953162094744,-4.576960761412362,0.8731543951391405,8.003640474360655,-4.576960761412362,3.4622762340513376,1.922871197139969,3.336302831141972,5.387780903822185,-4.576960761412362,-4.576960761412362,-4.576960761412362,-4.576960761412362,-4.576960761412362,0.5797518300007756,-4.576960761412362,-2.4219652819503086,5.2315193181053266,2.8702838147290777,1.2066472074484818,-4.576960761412362,0.09088141356009238,-0.19335733466178517,0.8266516971673514,-4.576960761412362,-4.576960761412362
MSM9VZLD,-0.2243549783605765,-4.1644997203656064,-4.1644997203656064,-1.7625558802091934,3.855432134135233,6.703707096970083,6.944880951177732,-4.1644997203656064,-4.1644997203656064,6.203558976276689,-4.1644997203656064,6.493203793624131,1.1748923362330022,-1.5409863197035776,5.289269162371945,-4.1644997203656064,7.3322217952595095,5.485159223322512,4.386054512757323,3.633304486969485,5.920482242552776,5.00254336729628,-4.1644997203656064,-4.1644997203656064,5.033700271874006,-4.1644997203656064,-4.1644997203656064,3.970319914755155,-4.1644997203656064,5.1971345757915195,6.364586509012206,1.5871739733446955,4.390108941121101,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,5.458655470197141,-4.1644997203656064,-4.1644997203656064,6.002656141915139,7.50184658738937,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,1.5041947358409509,3.87603790106761,-0.16499105364517241,-4.1644997203656064,-4.1644997203656064,1.5215571510927077,-4.1644997203656064,2.70708135717161,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-0.8254788947938145,-0.5780557482314599,2.3457000250998616,5.705921276584479,7.767219594290061,4.165370337723671,-4.1644997203656064,2.422265544688832,-4.1644997203656064,2.484223273797653,-4.1644997203656064,2.2121439561097436,7.86092418778364,-4.1644997203656064,0.9263362937308788,1.816369346374005,2.448083740970592,6.385487886638094,-4.1644997203656064,-4.1644997203656064,1.7232065417783424,1.5507329656022062,2.4362928588733066,3.616117280631948,0.2243201538182067,2.0603734749152576,5.279188686175653,1.7181287505832898,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,-4.1644997203656064,3.810740505705917,-4.1644997203656064,-4.1644997203656064
MSM9VZLF,0.7455313799682468,-4.654797583629584,0.535772121565925,-0.9053035357108392,3.58665325688764,5.499324171764101,5.511351893208424,-4.654797583629584,-4.654797583629584,5.034102569163539,-4.654797583629584,5.929936331392879,-1.5941710345863758,-4.654797583629584,4.29521145006675,-1.0867676896596343,6.862416314779116,4.130292003703162,3.2031230464161498,2.8638688991659498,5.182990500468957,4.354424112395627,-4.654797583629584,-4.654797583629584,5.012124335716848,-4.654797583629584,-4.654797583629584,2.8725428509673794,-4.654797583629584,3.7787675716114055,5.678390085677425,0.7528884682178472,3.0227346053666,-4.654797583629584,-4.654797583629584,2.4716545578748796,-4.654797583629584,-4.654797583629584,-4.654797583629584,-4.654797583629584,-4.654797583629584,-4.654797583629584,-4.654797583629584,-4.654797583629584,5.726379124982887,2.778781537571944,-0.9520774666727938,7.473071310744696,6.237997155870778,-4.654797583629584,3.0102545584089215,-4.654797583629584,1.9524313092482561,3.5763111704520716,0.9102550730791847,0.35399496103454986,0.2267618611555413,2.694029286970193,-4.654797583629584,2.8041933140473656,-4.654797583629584,-4.654797583629584,-4.654797583629584,3.082365243908338,-0.6820557205964004,2.4494799328469616,4.980525336917229,6.356872772221362,2.78792292800017,-4.654797583629584,2.270843000940425,0.725486735481029,-4.654797583629584,-4.654797583629584,1.3890586957909008,7.8268356666571695,-1.906447446610299,3.6278115648006377,3.5587961374579917,2.763071331649784,5.362522140692167,-4.654797583629584,-4.654797583629584,-4.654797583629584,-1.439188144549112,1.457699349128979,1.9948656173807526,-4.654797583629584,-1.1012908711710363,5.155372549556288,3.371843168907543,1.2183952013062056,-4.654797583629584,-4.654797583629584,-4.654797583629584,2.729368235032588,-4.654797583629584,-0.2828842947710175
MSM9VZLH,-0.051635879677014884,-4.581040948916554,0.9881859937809594,-0.36563850363055295,2.394067795768432,6.314082779961765,6.270191985685317,-4.581040948916554,-4.581040948916554,5.4393929334315745,-4.581040948916554,5.727265079501736,0.008615074721930682,-1.1665109344556637,4.445265211239318,0.3590915256287097,7.038346052782629,5.061927580605488,5.1362924487773745,4.100522194490232,5.180567929751193,4.530481299865923,-4.581040948916554,-4.581040948916554,5.110653351748938,-4.581040948916554,-4.581040948916554,3.374132259411623,-4.581040948916554,4.650363200573599,5.677267096284669,1.8371677787165623,3.592382098221674,-4.581040948916554,-4.581040948916554,2.520815759831965,-4.581040948916554,-4.581040948916554,-4.581040948916554,-4.581040948916554,-4.581040948916554,-4.581040948916554,-4.581040948916554,-4.581040948916554,5.188932934748031,0.6987678786888356,-4.581040948916554,6.078949849889368,6.839515822814652,-2.1763473459677787,1.2669360241611685,-4.581040948916554,1.7577780104599103,3.7036787664920645,0.9889697767220742,-0.8651658623632255,-0.9244268874267796,2.1304646830937948,-4.581040948916554,2.216362828537405,-4.581040948916554,-4.581040948916554,-4.581040948916554,1.7080769725288842,0.016933491518829058,-4.581040948916554,5.722028875516667,6.867644612250466,4.034917492931692,-4.581040948916554,1.9941007613765906,-4.581040948916554,-4.581040948916554,-4.581040948916554,2.1619876828441678,7.642856508643573,-4.581040948916554,3.1405622751325,3.253688885711325,2.911589931847784,6.49539452690045,-4.581040948916554,-4.581040948916554,-0.8576887636460082,0.9510445164504784,1.2392628134654196,1.4651641783638434,-4.581040948916554,0.4827630315056606,5.4931629310985155,2.93104687233435,-1.574130664638897,-4.581040948916554,-0.03078411807235426,-4.581040948916554,2.9522246518966853,-4.581040948916554,-4.581040948916554
MSM9VZLJ,3.313164295032193,-4.79827336503798,-4.79827336503798,2.3885559732817363,5.070585187598288,-4.79827336503798,-4.79827336503798,2.008264258313549,-4.79827336503798,-4.79827336503798,-4.79827336503798,6.199965422652028,-4.79827336503798,1.5970046380970677,3.880428755318424,3.0936502916487854,3.9493958572508783,5.7959353027381155,-0.10236813170337733,3.122584907849146,5.581246767089304,4.284722566742987,4.041240255346959,-4.79827336503798,4.685850810563329,-4.79827336503798,5.054299861085542,1.8846231201403123,1.3661712705341333,3.0223128736887874,5.8347129471743395,1.615233366603304,3.934999340562407,-4.79827336503798,-4.79827336503798,-4.79827336503798,0.21921990264518598,0.33564274550209383,-4.79827336503798,-4.79827336503798,-4.79827336503798,-4.79827336503798,-4.79827336503798,-4.79827336503798,3.76636534192653,3.6499020242550113,2.2054021541573565,6.122311508443195,-4.79827336503798,4.791898607830651,2.354533091670179,-4.79827336503798,2.9777272740570604,5.847410366819547,3.128364508441164,3.946317035595789,3.3114246164997967,3.557482057701419,-4.79827336503798,-4.79827336503798,-4.79827336503798,5.5620985721895035,-4.79827336503798,1.615001755294017,0.5990801204978595,-4.79827336503798,4.528193447168238,2.651403215367063,5.655365685218541,-4.79827336503798,4.824972014798448,-4.79827336503798,1.470727010644409,0.1434613037642638,2.7505152143876552,7.54979263583769,-4.79827336503798,-4.79827336503798,5.623419943326084,-4.79827336503798,7.455893928701648,2.510733864135055,-4.79827336503798,-4.79827336503798,-4.79827336503798,-4.79827336503798,-4.79827336503798,0.7120834918991488,1.2583676925654128,-4.79827336503798,1.8182559409362637,-4.79827336503798,0.4607002445812576,-4.79827336503798,1.9659566190254152,-4.79827336503798,3.817754182206188,1.1205765458211667
MSM9VZMA,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,8.487868534990657,1.5226422813222058,-3.570653603836062,-1.05994890166534,-3.570653603836062,7.732757825368389,-0.6325750425496022,4.918823942093917,-3.570653603836062,-3.570653603836062,7.636556642161918,6.208387916257499,8.559702677482893,6.590063094705139,-3.570653603836062,-3.570653603836062,5.783311937050552,5.004047621542937,-3.570653603836062,-3.570653603836062,7.136187586552708,-3.570653603836062,6.800651220708668,-3.570653603836062,-3.570653603836062,7.186998552773323,-0.5553760671237544,4.769142445964501,-3.570653603836062,-3.570653603836062,-3.570653603836062,2.31265421259653,2.400933354910399,2.879092324385465,0.5302762815427524,3.7380798164256737,-3.570653603836062,0.47350144953748874,4.169608934447234,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,3.687793222953138,3.26868074040324,3.6644031207066634,-3.570653603836062,-3.570653603836062,-0.9887160317291652,-3.570653603836062,3.6094734437097413,-3.570653603836062,0.6528979816690921,3.103962307953827,-0.395510178329987,-3.570653603836062,3.2956794150123514,-3.570653603836062,-3.570653603836062,1.8053676425647147,-3.570653603836062,4.31238518041813,-3.570653603836062,-3.570653603836062,-3.570653603836062,0.24587787372182923,-3.570653603836062,8.336782455075166,-0.9735526913301893,-3.570653603836062,-3.570653603836062,-3.570653603836062,6.405801834887591,1.7506225789748804,7.762871488692332,-3.570653603836062,-3.570653603836062,-3.570653603836062,-3.570653603836062,4.804363613225181,4.988360995094163,-3.570653603836062,5.854170955082006,2.743320389511257,0.7739798765095092,3.8806943982978996,3.349580937247006,-3.570653603836062,-3.570653603836062,-3.570653603836062
MSM9VZMA_TR,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,9.065959580366082,0.9212455521018921,-3.073041101425348,-3.073041101425348,-3.073041101425348,8.144844065543294,-3.073041101425348,5.553915230406195,-3.073041101425348,-3.073041101425348,8.362141709829716,7.027896515585784,8.981267812402475,7.242181826984879,-3.073041101425348,-3.073041101425348,6.112946667597494,5.996099396496808,-3.073041101425348,-3.073041101425348,7.587406969746194,-3.073041101425348,7.643892038108305,-3.073041101425348,-3.073041101425348,8.011767914221954,-3.073041101425348,5.734601912510406,-3.073041101425348,-3.073041101425348,-3.073041101425348,2.0672793325558025,3.6765325750415885,1.9222536468262277,-3.073041101425348,3.9400016701011094,-3.073041101425348,-3.073041101425348,4.533721097787852,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,3.9261639670934523,2.738611065235908,3.715102142437469,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,3.7244035961585658,-3.073041101425348,-3.073041101425348,3.468899309769485,-3.073041101425348,-3.073041101425348,4.035163826222671,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,4.2323396197712135,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,8.665800267523817,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,6.925613148171898,0.8418064209674867,7.859272533973257,-3.073041101425348,-3.073041101425348,-3.073041101425348,-3.073041101425348,5.144809329326154,5.2060485414259565,-3.073041101425348,6.176254821918046,2.9229533482341514,-3.073041101425348,4.6921285547117915,3.7272222812148055,-3.073041101425348,-3.073041101425348,-3.073041101425348
MSM9VZMC,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,1.5761519683466219,-3.4591333463134006,7.922717258969579,1.6115383668695067,-3.4591333463134006,-0.45189861883448934,-3.4591333463134006,7.351752299034442,-3.4591333463134006,4.000351975771662,-3.4591333463134006,-3.4591333463134006,8.295363233131038,6.364277294270954,8.95110690328559,7.209532666376351,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,5.09985570976586,-3.4591333463134006,-3.4591333463134006,7.407644933279387,-3.4591333463134006,6.830935512265127,-3.4591333463134006,-3.4591333463134006,7.708293993312022,0.7418083486920413,5.89212002260532,-3.4591333463134006,-3.4591333463134006,1.0823959152381981,1.0813222990931983,2.940129557055452,3.881197457678609,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,3.8629353390826964,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,4.555186182976087,4.090567402743169,3.899003698242301,-3.4591333463134006,-3.4591333463134006,0.5026731111089671,-3.4591333463134006,1.8623706120282915,-3.4591333463134006,2.661167293758038,2.169184001565341,-3.4591333463134006,-3.4591333463134006,2.8186970124916586,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,3.4844462454200125,4.4187248170269795,-3.4591333463134006,3.8280006745834436,-3.4591333463134006,-3.4591333463134006,8.360047549878958,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,-3.4591333463134006,5.778216703187087,-3.4591333463134006,6.986982660610005,-3.4591333463134006,-3.4591333463134006,4.237821475300765,2.835009573397282,4.385075823000828,4.886814566783463,-3.4591333463134006,4.615432850763751,-3.4591333463134006,-3.4591333463134006,1.8623706120282915,1.3029755471887636,7.290039585676588,-3.4591333463134006,0.6028602658738471
MSM9VZME,-3.561212696886267,-3.561212696886267,-3.561212696886267,1.1419199584941975,-3.561212696886267,8.612310005688183,1.3484321144106506,-3.561212696886267,-3.561212696886267,-3.561212696886267,6.413129607508418,-3.561212696886267,4.512195230838852,-3.561212696886267,-3.561212696886267,8.117133540400054,6.689632264325381,8.377197930312255,7.265251059214671,-3.561212696886267,-3.561212696886267,5.099706621600863,5.268228401125597,-3.561212696886267,-3.561212696886267,7.1218935826584975,-3.561212696886267,7.655120892380859,-3.561212696886267,-3.561212696886267,7.589008387172574,-0.017439563401509872,5.664842426632979,-3.561212696886267,-3.561212696886267,-3.561212696886267,2.9835797131690756,3.503218342928947,4.2120798695512125,0.8400325020927504,3.4638656999176742,-3.561212696886267,1.531390120321964,5.13318276330569,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,4.088005664409853,3.2416639794558435,4.91491340959428,-3.561212696886267,-3.561212696886267,0.987445302984419,-3.561212696886267,2.122243425560031,-3.561212696886267,-0.7900580703452036,1.6368822857136518,0.8474501837845256,-3.561212696886267,4.108996917065472,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,2.5298999352801435,5.125695645476158,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,7.31961061095811,0.6156105806087666,-3.561212696886267,-3.561212696886267,-3.561212696886267,7.342234009204851,1.4321491132935886,7.336276313855063,-3.561212696886267,-3.561212696886267,-3.561212696886267,-3.561212696886267,4.892544013440198,4.9137317974107235,-3.561212696886267,6.3478928614052705,3.127371208384395,-3.561212696886267,1.066673725749249,3.011128551032188,-3.561212696886267,-3.561212696886267,-3.561212696886267
MSM9VZMI,-3.021853965686125,-3.021853965686125,-3.021853965686125,0.9177839837644459,-3.021853965686125,9.366110684121045,2.001364291561176,-3.021853965686125,-3.021853965686125,-3.021853965686125,8.910918647068636,-3.021853965686125,5.010996298803925,-3.021853965686125,-3.021853965686125,8.239098852077928,6.305228337243257,9.457185423543766,7.25538637300539,-3.021853965686125,-3.021853965686125,5.5485120080545025,5.34036668219648,-3.021853965686125,-3.021853965686125,7.099943730831475,-3.021853965686125,7.600771160591136,-3.021853965686125,-3.021853965686125,8.231814650395348,3.056162795851489,6.756478914911503,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,2.326753679988423,4.3083709558129435,2.193969320915869,-3.021853965686125,-3.021853965686125,-3.021853965686125,3.5179793792308756,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,0.23429827216622456,1.9813766864390292,1.0777713014723833,-3.021853965686125,-3.021853965686125,-3.021853965686125,1.1636773579648274,-3.021853965686125,2.597622801944393,-3.021853965686125,-3.021853965686125,-3.021853965686125,3.313763187138055,-0.8340397533722754,2.3381229287205887,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,2.147189674005901,4.4995520463642835,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,5.657042768641454,-3.021853965686125,-3.021853965686125,-3.021853965686125,-3.021853965686125,5.558645573067803,-3.021853965686125,6.7764906022540625,-3.021853965686125,-3.021853965686125,-0.9159759091760069,1.195188780055389,4.441541245138393,4.494603554895215,-3.021853965686125,4.668815369188215,1.6932414233876205,-3.021853965686125,6.3676471132893395,-3.021853965686125,0.34390485055338793,-3.021853965686125,-3.021853965686125
MSM9VZMM,-3.89976667418156,-3.89976667418156,2.4006515429940967,-3.89976667418156,5.052870099135705,7.665215464119398,7.008373656811296,-3.89976667418156,-3.89976667418156,6.937154745872667,-3.89976667418156,7.506622758536649,4.948477933523537,-0.1947427716850889,7.711191820474573,-0.9230152295499785,8.446420216842979,7.214144837395446,4.718613445007765,3.5118671737454727,6.555107589885714,5.6772192726899915,-3.89976667418156,-3.89976667418156,4.977045436878158,-3.89976667418156,-3.89976667418156,5.029126722862714,-3.89976667418156,5.529903686209783,6.599894773392316,2.220935935341741,5.446269621662767,-2.175942342189062,-3.89976667418156,-3.89976667418156,0.14979902229883812,-3.89976667418156,-3.89976667418156,-3.89976667418156,-3.89976667418156,-3.89976667418156,-1.4220488774513242,0.11788069102751209,4.32348320981491,-2.309506566875772,-3.89976667418156,3.291064909328237,5.374535389978438,-3.89976667418156,-3.89976667418156,-3.89976667418156,0.20908948024689344,3.4728206430961546,-3.89976667418156,-2.0741374074171617,-3.89976667418156,0.3542743499895753,-3.89976667418156,-3.89976667418156,-3.89976667418156,-3.89976667418156,-3.89976667418156,-3.89976667418156,1.1101455505259192,1.848677945351099,3.050128892124822,5.175720571175588,3.4444286524116947,-3.89976667418156,2.8605425864704506,-3.89976667418156,-3.89976667418156,-3.89976667418156,-3.89976667418156,7.441329057279591,-3.89976667418156,2.6395140874672185,-3.89976667418156,2.0382617915533716,5.584723935914019,-3.89976667418156,-3.89976667418156,-1.0594759306088584,0.06800767542475228,2.2011640473565466,2.246990456302953,-3.89976667418156,-3.89976667418156,5.482270336924149,3.239513435016576,0.7468604696416428,-3.89976667418156,0.3767792232060714,-3.89976667418156,3.64325632063703,-3.89976667418156,-3.89976667418156
MSM9VZMO,0.4260837111289675,-4.223877204669584,0.5976364246092594,-4.223877204669584,4.327276341993433,7.134989002928889,7.055564610243546,-4.223877204669584,-4.223877204669584,6.221228171376069,-4.223877204669584,6.994671206806272,2.3712011734608547,-4.223877204669584,5.575864900211025,-0.7863245519123314,7.372347228110182,5.763384654886039,4.648712199361358,6.302620032603093,7.012253544026096,5.683439231405666,-4.223877204669584,-4.223877204669584,4.815424304381384,-4.223877204669584,-4.223877204669584,5.235584148605421,-4.223877204669584,6.500387751440425,7.265132917230024,3.278674571036987,5.667550961356991,2.382932372161319,1.0538127083938775,3.186393930115311,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,3.719819630459094,-4.223877204669584,-4.223877204669584,5.36854918187552,6.430157626196217,-4.223877204669584,-4.223877204669584,-4.223877204669584,0.8499450477447983,3.0270272790126045,-4.223877204669584,-4.223877204669584,-4.223877204669584,-0.8291699034524651,0.7917501295599649,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,-4.223877204669584,0.21533070396688458,-4.223877204669584,5.7448925181932795,4.894384558522448,0.9581932140186851,-4.223877204669584,2.5895041555740717,-4.223877204669584,2.550936059012848,-4.223877204669584,-4.223877204669584,7.114890687487009,-4.223877204669584,1.3704069232852945,1.8176690167306928,-0.9282035521197063,6.15829481048414,-4.223877204669584,-4.223877204669584,2.4741168240976803,2.548525717686875,2.0730344935896463,3.802505796247103,-4.223877204669584,-4.223877204669584,5.414839411246546,1.6322861040625636,-4.223877204669584,-4.223877204669584,1.6010651443388397,1.8382202905663245,4.982538000453297,-4.223877204669584,-4.223877204669584
MSM9VZMS,0.3588799199752799,-4.253104494272366,1.3237886299797115,-4.253104494272366,4.469944939411762,6.924922037867961,7.087453449197895,-4.253104494272366,-4.253104494272366,6.490589299429443,-4.253104494272366,7.185694337674666,1.3260631058438417,-4.253104494272366,5.960442439001591,0.07516469507341661,7.330937443766854,5.87984304162065,3.9268396515365014,5.865764943708246,6.589283782418178,5.58961718570977,-4.253104494272366,-4.253104494272366,5.5030150305554715,-4.253104494272366,-4.253104494272366,5.050940991605153,-4.253104494272366,5.9892663699366135,7.231059050771845,2.7350151519349737,5.4298773654097054,-2.290560147120601,-4.253104494272366,1.6854260718723717,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,3.595317591761435,1.3719465908667114,-4.253104494272366,5.849605880316592,6.7478077159506995,-4.253104494272366,-4.253104494272366,-4.253104494272366,3.2430060477374605,2.626110933188004,-4.253104494272366,-4.253104494272366,-4.253104494272366,1.7334232526447968,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,-0.22853107974553133,1.1524106244311945,0.3912207301987394,5.8459879443412746,5.642218025458888,1.8540864122252163,-4.253104494272366,3.1871862991116657,-0.2819044069440402,-4.253104494272366,-4.253104494272366,2.1398141556465253,7.174147341555473,-4.253104494272366,3.463842001091665,2.6026196751028534,2.1615596583563352,5.588412237631059,-4.253104494272366,-4.253104494272366,1.5938617779440856,1.8419540806781924,2.8574148781743425,2.3731432786048137,-4.253104494272366,0.08175692415063907,5.160877801066192,0.627209166426697,-4.253104494272366,-4.253104494272366,-4.253104494272366,-4.253104494272366,3.2739279171025775,-4.253104494272366,-4.253104494272366
MSM9VZMU,0.4461514689811015,-4.363538217401693,0.7149648537534876,-0.2771264725726805,4.1356373740449435,7.15708889793462,6.720793643491481,-4.363538217401693,-4.363538217401693,6.265070101531705,-4.363538217401693,6.728943794832178,1.269473465433867,-1.5456503763022003,6.187635030787544,-4.363538217401693,7.3788095727353555,5.715790013040156,4.169695141878332,5.631131396892236,6.674106682323714,5.367339621967137,-4.363538217401693,-4.363538217401693,5.383664363515198,-4.363538217401693,-4.363538217401693,4.756195271820875,-4.363538217401693,5.696653915977421,7.0132191888508295,2.6235073559265496,5.203579383441312,1.4338908263384802,-4.363538217401693,-4.363538217401693,-4.363538217401693,-4.363538217401693,-4.363538217401693,-4.363538217401693,-0.7224402502972751,-4.363538217401693,-4.363538217401693,-4.363538217401693,3.3594922933424574,0.6331348917361588,-4.363538217401693,5.4110285963145595,6.572237541230786,-4.363538217401693,-4.363538217401693,-4.363538217401693,0.4584124331689434,2.4360253747909786,-4.363538217401693,-4.363538217401693,-1.0262070416983153,-4.363538217401693,-4.363538217401693,1.9601065512528733,-4.363538217401693,-4.363538217401693,-4.363538217401693,-4.363538217401693,0.8016142057443751,1.4172130158584366,5.093765641912805,5.560523572299669,2.205090909572858,-4.363538217401693,2.7125447989847826,-0.7601897237601829,-4.363538217401693,-4.363538217401693,0.5244269148880871,7.271912098734059,-2.1362853321899973,3.5115170811139667,2.247521204848443,1.8104671118098663,5.619312834628948,-4.363538217401693,-4.363538217401693,-1.4871233963160844,0.9210028143806053,1.8800775688259632,1.2095911494404135,-1.108370318840075,0.8361705214147577,5.409673138256571,1.7956454701962992,-1.4985579637545872,-4.363538217401693,0.3422437823074773,-1.7825855591596476,3.848434031002956,-4.363538217401693,-4.363538217401693
