,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_lactaris,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
MSM9VZLN,-5.0517629091415515,2.7662238259362066,-5.0517629091415515,3.6498518819855574,5.505382300867021,-5.0517629091415515,5.817649805388652,6.194174619264058,-0.6633550106343886,0.8403556542894464,-5.0517629091415515,3.609043367137451,4.198498255154204,2.878112555990776,4.2995419057804565,5.70129676474369,5.7223990885027884,-0.49122616264073926,5.839656990759653,3.5330102705217508,5.624339252673028,4.9444800970143685,-5.0517629091415515,-5.0517629091415515,3.674423970616494,5.777896817994266,3.3106640262005875,5.547711511074715,2.0212871187784476,2.90010304812916,-5.0517629091415515,-0.5722510599082682,-5.0517629091415515,-5.0517629091415515,4.816458608508723,2.4248321257462893,0.2392266869501789,0.16321560413853575,-5.0517629091415515,2.7375752930340713,1.1695347735682606,-5.0517629091415515,5.278999937352863,5.198528293678953,3.3159462424122745,-5.0517629091415515,-5.0517629091415515,2.6770163054688636,3.017084206170396,2.2689347541810196,3.076407736101774,2.5136175541586203,2.5892176320817697,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,1.3834128701439932,-5.0517629091415515,0.39180648924908645,-5.0517629091415515,0.5129066766996804,1.0717208922246275,-0.05074624103548153,-5.0517629091415515,2.7249707859277956,-5.0517629091415515,-5.0517629091415515,4.1274180172004105,5.634249946523279,-0.1786738777296275,4.77792656405887,-5.0517629091415515,5.628895547055616,-5.0517629091415515,0.43773502420502375,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,-5.0517629091415515,3.1553516662847807,-5.0517629091415515,6.044758371721645,-5.0517629091415515,-5.0517629091415515,7.03410243825233,-5.0517629091415515
MSM9VZLP,-5.248465391769232,2.3924730763497966,-5.248465391769232,4.479895548073398,5.504826632601818,-5.248465391769232,5.5739712596647895,5.779425962305739,0.15007475393757552,1.7928846426247365,-5.248465391769232,4.3141941180545995,4.284002201321802,3.577556780847363,3.9017448188828006,5.4727052838088355,5.140620962395086,1.7563995213867578,4.606647361853382,3.140859991629889,5.638842902622253,4.6693161107677135,-5.248465391769232,-5.248465391769232,2.957142033579644,5.449648817290411,1.8197610055011726,4.556874575812665,1.1952879293433307,2.7920346760340005,-5.248465391769232,-5.248465391769232,-0.4808291868228274,-5.248465391769232,3.9077167781936524,2.7971816914843366,0.09501107255004726,0.8561831622280094,-5.248465391769232,2.3695060713632525,0.8763764769882787,-5.248465391769232,5.592417563388569,4.767398076747668,3.745845307961817,-5.248465391769232,-5.248465391769232,2.4881582498159798,3.9895616381004553,1.5990852501587263,2.9413046022568103,2.337676638741139,3.7598455768510766,-5.248465391769232,-5.248465391769232,-5.248465391769232,-5.248465391769232,1.3147069336514141,-5.248465391769232,0.08689135399213122,-5.248465391769232,2.4149244190784955,1.1574431580834403,1.8205293597328005,-5.248465391769232,2.17687211612071,-5.248465391769232,-5.248465391769232,3.2139366463586097,5.263967376456331,-5.248465391769232,4.900927664262543,-5.248465391769232,5.429340329668809,1.0291912598515651,0.7680462498676857,-5.248465391769232,-5.248465391769232,-5.248465391769232,-5.248465391769232,-5.248465391769232,-5.248465391769232,-5.248465391769232,3.3083562825241444,-5.248465391769232,6.782877176435681,-5.248465391769232,-0.20662975078587031,6.396812808158395,-5.248465391769232
MSM9VZLR,-5.204060072856706,4.2320900551616445,-5.204060072856706,5.4397073937502975,4.627984907877677,-5.204060072856706,4.54331164672775,4.662635142621834,-0.10456209925624727,-0.7902511600636366,-5.204060072856706,2.773114532642583,4.804861058272972,2.8349615440325087,4.9911560420042385,4.874342661247086,4.858657049225126,-5.204060072856706,3.7401908216325896,3.370125995684935,5.343151742777531,3.8426637131734847,-5.204060072856706,-5.204060072856706,3.425919417790496,5.768780088653411,1.8484709356596065,4.832911521592971,0.6498126263872441,1.9185132126075999,-5.204060072856706,-5.204060072856706,-5.204060072856706,-5.204060072856706,4.128585112395482,3.5351625300189697,1.515190704946999,-2.5602297214225604,-5.204060072856706,3.471555194771411,2.119303879598709,-5.204060072856706,6.334461040286644,4.695417778122582,2.5687348306188698,-5.204060072856706,-5.204060072856706,3.0694573324125427,4.159473213606805,2.5422667187726775,3.5332861278878003,2.912590902077147,3.80451452002824,-5.204060072856706,-5.204060072856706,-5.204060072856706,-5.204060072856706,2.26229672931259,-5.204060072856706,0.23629655420015716,-5.204060072856706,2.609559119933273,1.9239977869116247,-0.43308135069880116,-5.204060072856706,1.0183343717858904,-5.204060072856706,-5.204060072856706,3.586891810569141,5.3863956088745395,-5.204060072856706,4.642758104049138,0.5149672295179677,5.203873840312829,2.085986017100848,-0.49564513288772716,-5.204060072856706,-5.204060072856706,-5.204060072856706,-5.204060072856706,-5.204060072856706,-5.204060072856706,-5.204060072856706,4.620660115148473,-0.9255923468143692,7.157480575497574,-5.204060072856706,3.017626404931855,6.206918025056358,-5.204060072856706
MSM9VZLT,-5.747975888466685,3.4461051521283643,-5.747975888466685,4.138818695781284,3.4378009426440768,-5.747975888466685,4.270250655116036,5.08705182030808,-1.418992036856908,0.24163149782888382,-0.19010769203238276,4.021464227844432,2.734535240514229,3.534875043885843,1.3621267530335626,3.857954712934732,2.3458487139952924,-5.747975888466685,1.6276192046281919,2.736215488457307,4.063457765132944,3.6951347339809955,-5.747975888466685,-5.747975888466685,0.5563354230429249,2.4455250181432184,-0.26029032895609916,1.0453499266411725,-0.7198020913869598,1.0029038429960737,-5.747975888466685,-5.747975888466685,-5.747975888466685,-5.747975888466685,-5.747975888466685,2.182051077741523,-5.747975888466685,-2.971517712010982,-5.747975888466685,3.337082091297095,4.767987566005295,-0.17821810342829458,5.328711066045613,4.890845462074023,1.1290060513740645,2.6631278506379363,-5.747975888466685,2.819575676438503,4.067964759609645,3.4061131549999857,3.5944029640233115,2.987643379374555,3.9137358680047853,-5.747975888466685,2.4480934842237962,-0.7101752654060611,-5.747975888466685,-0.26641865529556874,2.315444516270939,0.3005190845049368,-5.747975888466685,1.5303626957864243,3.8762489382849354,4.504967313187812,-5.747975888466685,-0.0889005187974874,2.716735617088566,2.9306438217031987,2.1323859838545864,6.095673176344122,-5.747975888466685,5.055143487727695,2.3657196332895296,5.998856499089027,-5.747975888466685,2.3130239708496463,-5.747975888466685,-5.747975888466685,0.9102982107544584,2.628922518725993,0.9743418468081568,-5.747975888466685,-5.747975888466685,3.5445652445532145,-2.206425354404278,5.927556963754469,-5.747975888466685,-5.747975888466685,4.897441913709626,-5.747975888466685
MSM9VZLV,1.014014844334902,2.6064787770634554,-5.834403259418485,4.064005430159428,3.7512345726735647,-5.834403259418485,3.2268035072258696,5.325911689107105,-1.9658643892582717,0.3068953501231242,-5.834403259418485,3.3383780528093867,2.4700615420849417,3.5558082693522985,1.7074529118778452,4.136532637645102,3.8750011155990745,1.0369021646341094,2.43100115593934,2.59440451218598,3.815634601157874,3.6008824795924808,-5.834403259418485,1.6670013612393841,1.3151935489508455,3.184756045936208,3.0280575915232593,2.262254235469559,1.7259457881331342,0.1961722510137589,-5.834403259418485,-5.834403259418485,-1.2611764420036664,-5.834403259418485,-0.7007955289412529,1.604942855985862,-0.9239174234450829,-0.23446150089387707,-5.834403259418485,3.2404192932118843,2.784119867325394,-0.4918766576954532,5.693664441907721,3.796676054713047,2.518229466763912,0.13332663885509355,-5.834403259418485,2.4632475281723405,3.329290498416781,2.732250827876313,3.3170637573307626,2.3225986481225007,3.752606949971491,-5.834403259418485,-5.834403259418485,-5.834403259418485,-5.834403259418485,0.7826263370266,0.24439657700505357,1.1467037669330127,-5.834403259418485,3.464310132012815,3.3291577581948735,3.5627452467346172,-5.834403259418485,0.6371944066402664,-0.11489314766251901,0.9482717770729963,1.6444368090451835,6.025318508028387,-5.834403259418485,4.09428478506519,-1.0954881083978236,5.560410118683125,-5.834403259418485,2.428281556181891,-5.834403259418485,-5.834403259418485,-5.834403259418485,-0.8993286506645646,0.3481400907833807,-5.834403259418485,-5.834403259418485,4.245013824879153,-0.538040680413074,6.1912556184330585,-5.834403259418485,-5.834403259418485,5.508155437632794,-5.834403259418485
MSM9VZNR,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,1.9946910147705292,-2.8369831355515522,8.438000599257752,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,7.256462280416525,-2.8369831355515522,10.610790216836763,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,4.18888610686506,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,0.15130298554612942,-2.8369831355515522,-2.8369831355515522,6.290660381419584,2.7872112649096685,-2.8369831355515522,-2.8369831355515522,6.864404646442695,4.710382287442841,6.484407790305421,5.438188446829396,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,4.039234804938532,5.196241221125529,-2.8369831355515522,5.879622312976593,-2.8369831355515522,-2.8369831355515522,5.207715452850941,-2.8369831355515522,-2.8369831355515522,3.31888409901583,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,3.8368756762863274,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,7.437748300143184,-2.8369831355515522,-2.8369831355515522,6.713999883472746,5.076119338770074,-2.8369831355515522,-2.8369831355515522,8.226846490589812,3.2047635440395217,-2.8369831355515522,-2.8369831355515522,3.856762081688041,3.884274258382355,-2.8369831355515522,6.91908846326682,-2.8369831355515522,2.0258857218062083,4.1480407712331555,4.0477171409592465,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,-2.8369831355515522,6.365870798212505,5.212867109530114,4.731076371659365,-2.8369831355515522,-2.8369831355515522
MSM9VZNX,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,1.6837058518161765,1.5351127644200435,7.127799853717576,-3.310170767714949,9.000226287246413,-0.24828468494540523,-3.310170767714949,-3.310170767714949,5.938486558344113,-3.310170767714949,8.99650393873317,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,2.7590742589033033,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,1.133572637011948,-1.5806029604439757,-3.310170767714949,-3.310170767714949,4.0258122838530515,3.0036329113174487,-3.310170767714949,-3.310170767714949,6.946576017732499,4.201498201082463,5.4712229930320415,3.924596750830074,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949,3.142221021833765,5.570995370636633,2.2021806087494866,4.585871473990234,-3.310170767714949,-3.310170767714949,4.982630251719887,-3.310170767714949,-3.310170767714949,1.4057552724128453,2.651324797343264,-3.310170767714949,-3.310170767714949,2.9303382072432127,-3.310170767714949,3.7595159252239556,-3.310170767714949,9.060448187312984,-3.310170767714949,-3.310170767714949,7.249802775830788,2.315571030150565,2.892695504482245,-3.310170767714949,6.456286673519476,1.6296355015199424,-3.310170767714949,-3.310170767714949,5.6147285726290095,2.5062206110142737,-3.310170767714949,6.725143076904436,-3.310170767714949,0.694315545576595,1.9173324367578282,2.454451731144289,5.996984354277968,6.6633998314036536,-3.310170767714949,-3.310170767714949,8.18175596141886,-3.310170767714949,-3.310170767714949,-3.310170767714949,-3.310170767714949
MSM9VZNZ,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,-0.35838347517058544,-2.986374102053576,6.926636686769509,-2.986374102053576,8.310955992164113,-2.986374102053576,-2.986374102053576,-2.986374102053576,5.676922917483545,-2.986374102053576,9.531058408996481,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,2.0554342810834676,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,2.537452883657897,1.0513843695780967,-2.986374102053576,-2.986374102053576,4.245883094295052,-0.819880941379509,-2.986374102053576,-2.986374102053576,5.687549759944409,3.971460702805876,5.6562277372981296,1.3185172952177275,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,-2.986374102053576,4.743065124000753,5.8163101031897195,3.940339863330199,7.229266767053291,-2.986374102053576,-2.986374102053576,4.846278932313581,-2.986374102053576,-2.986374102053576,3.5625515267118306,3.13749656489039,-2.986374102053576,-2.986374102053576,4.7622082584792835,-2.986374102053576,-2.986374102053576,-2.986374102053576,9.791829681922135,-2.986374102053576,-2.986374102053576,8.323109484032068,-2.986374102053576,-2.986374102053576,3.198250923938244,7.972889300039871,1.8203787136546232,-2.986374102053576,-2.986374102053576,5.963112503023789,-2.986374102053576,-2.986374102053576,7.373516941662828,1.7629772603579248,-2.986374102053576,1.5647102073035324,3.2815503902738534,6.197603129720952,6.842576051218513,-2.986374102053576,-2.986374102053576,1.8518719305771558,1.4910881404539023,-2.986374102053576,-2.986374102053576,-2.986374102053576
MSM9VZO2,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,0.8950409658973282,-3.0031388955101335,6.238014282176578,-3.0031388955101335,8.57905573038879,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,5.112876443858668,-3.0031388955101335,10.33835668429749,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,2.729527708225614,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,2.8491945906695806,3.9024642884029968,4.514928513556531,4.256747758670118,4.851190861605842,2.8905493012006422,2.834629537840267,-3.0031388955101335,4.800928896547261,4.9558248585736715,5.559611531609443,4.167603956851223,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,5.0281800393911675,-0.47947275659874045,6.409563583161008,-3.0031388955101335,-3.0031388955101335,1.425723597452075,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,2.6193727430593388,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335,8.236248018570155,-3.0031388955101335,-3.0031388955101335,7.768152908043315,2.2397602737202256,-3.0031388955101335,-3.0031388955101335,7.573278778356741,2.1207087901609913,-3.0031388955101335,-3.0031388955101335,5.400137987410335,0.9847810702079389,-3.0031388955101335,7.608488563925501,1.2286309503061918,0.3841272912539466,3.3383955083049113,2.459500551827011,5.300296559808072,5.849834348498401,-3.0031388955101335,-3.0031388955101335,3.402103274956641,-2.211135425661155,-3.0031388955101335,-3.0031388955101335,-3.0031388955101335
MSM9VZOS,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,10.555828114014783,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,2.3930420944528716,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,1.342739353311135,-2.5139775461111284,-2.5139775461111284,5.40019426891535,6.626724235785037,7.163388418868526,5.257149658537628,-2.5139775461111284,3.6339527396145295,4.020161824767288,6.3912224590959905,-2.5139775461111284,5.527632950428935,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,0.6618356135091741,5.160953117681535,4.312433288419219,5.440470795242156,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,2.778096614456066,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,0.6173022010147555,-2.5139775461111284,4.244922970815638,-2.5139775461111284,9.832781502698175,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,3.467145433814883,9.545279067551036,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,8.476116793260758,5.235584725622476,1.823497948413598,-2.5139775461111284,4.243226943828092,4.2748521605010845,2.4857836704433396,5.627222149145044,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,-2.5139775461111284,5.718257099118118,-2.5139775461111284,5.22605572043927,-2.5139775461111284,0.84082128678941
MSM9VZOU,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,2.821920644369536,-2.506185231466585,-2.506185231466585,-2.506185231466585,10.418595905267683,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,2.2299390387759495,1.6687988484766993,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,2.1734553074445255,-2.506185231466585,-2.506185231466585,4.454403078071832,5.945074124123153,-2.506185231466585,4.290384096286203,-2.506185231466585,3.495008854684735,3.7444444722684276,5.149993351860474,-2.506185231466585,5.415984223928314,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,3.2106872099690005,6.268309365201449,0.5340183712842812,4.942156885403812,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,4.843420457429985,-2.506185231466585,-2.506185231466585,5.672908424559521,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,9.220603044049591,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,10.127057489870177,-2.506185231466585,-2.506185231466585,-2.506185231466585,8.874960390678076,7.038061774924698,1.23998138485128,6.280172060679079,4.33260556924084,5.835788170792334,3.6580582638775647,7.186146957593283,-2.506185231466585,-2.506185231466585,-2.506185231466585,-2.506185231466585,4.972300317523807,-2.506185231466585,4.325875804507731,-2.506185231466585,-2.506185231466585
MSM9VZOW,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,10.800227486533348,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,2.398182893183808,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,1.220773620811741,1.413727861680755,-2.5300537238825047,3.0931084936865805,6.734141168089667,7.3546384472573365,3.294347091260171,-2.5300537238825047,3.404532112825059,3.711457148553322,5.187278364315704,-2.5300537238825047,6.634989246228868,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,1.3207652997354735,4.819240232756745,3.009639330111776,4.759815630102875,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,0.04615654331888486,-2.5300537238825047,4.301970638299014,-2.5300537238825047,8.209466696638792,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,3.5886667901680545,3.5642109617540383,1.7680973133996964,9.672264671187575,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,8.746045660759515,5.172709122737583,3.9137904224560076,-2.5300537238825047,4.366614143074283,4.1123211230862715,1.3694060459320312,4.839386225059595,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,-2.5300537238825047,5.551939611930279,-2.5300537238825047,4.914024637187545,-2.5300537238825047,0.9191272271799455
MSM9VZOY,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,0.8850105244310953,-2.92046605870388,-2.92046605870388,-2.92046605870388,9.509975762751248,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,2.2207309947275586,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,2.5967189199490477,3.97187651381038,-2.92046605870388,1.6608365184760316,-2.92046605870388,2.0813949515863754,0.9031632890626486,4.685214348087889,6.613622968864513,6.370615526447557,-2.92046605870388,7.766633431980566,-2.92046605870388,-2.92046605870388,3.5121700965756792,3.7630718887155545,3.2396939793203963,5.003513730184797,-2.92046605870388,-2.92046605870388,1.877059209393062,-2.92046605870388,1.8846720661025778,2.4069872434929422,1.8389829834841684,4.972836032673128,-2.92046605870388,2.663097727844235,-2.92046605870388,-2.92046605870388,1.7417937021863565,8.47246424806194,-2.92046605870388,-2.92046605870388,-2.92046605870388,3.4860104189984,4.1905846033537335,1.8021486012669161,9.743025456799485,-2.92046605870388,-2.92046605870388,-2.92046605870388,9.513513817314239,4.672016726702626,1.623246841146221,5.702553347622749,1.49621650809984,1.410640667792972,0.8665221350317811,2.5247304968839916,-2.92046605870388,-2.92046605870388,-2.92046605870388,-2.92046605870388,4.882609252729049,3.089654352651892,3.29815910929367,-2.92046605870388,-2.92046605870388
MSM9VZP1,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-0.7232981641554392,1.5516297410462911,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,10.289930734306658,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,1.9918347268095644,2.6021391193475374,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,2.538967920983545,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-0.192059041305912,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,3.668019427449761,5.539019067721748,6.074639610499666,3.8979473985123168,-2.6781521845918146,0.15303586480300524,2.0753757118854104,5.045205612319951,-2.6781521845918146,5.6493788213713625,-2.6781521845918146,1.319212603577876,-2.6781521845918146,-2.6781521845918146,2.6159331724363604,3.850963992173109,1.7302930098989773,4.9096471904699195,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,2.3865415389103983,-2.6781521845918146,5.98792271401578,-2.6781521845918146,2.024444399815989,-2.6781521845918146,3.0917743744622257,-2.6781521845918146,10.041023709645742,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,1.7794992201420055,9.385790220371511,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,7.594764009777425,5.06735369167373,0.627727207562236,2.6845574034331587,3.8324970615056566,3.5731148474268757,0.18238133517469457,4.431302596118749,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,-2.6781521845918146,4.763805056180672,0.3324782178549057,3.1508419093874496,-2.6781521845918146,1.0601253805709607
MSM9VZP3,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,10.71912568619148,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,2.38237121325529,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,2.5020899638509047,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-0.832346863159124,-2.5444468107072105,3.8518739083521876,5.6402012834722415,6.060212768982075,3.621419294299681,-2.5444468107072105,1.0943764602505865,3.189015366129828,5.969185501133006,-2.5444468107072105,6.223617195701512,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,2.63490011362644,5.052159937344847,3.979651717629735,5.364465618683119,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,2.913578748694867,-2.5444468107072105,7.273433719383386,-2.5444468107072105,1.2191596864242804,-2.5444468107072105,4.024520282788597,-2.5444468107072105,9.808247577130443,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,9.106925695885563,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,6.697801503338877,6.02536569591038,2.1844714195807597,-2.5444468107072105,4.366945395394204,3.9754020047865923,3.7511052776286826,4.710569149766941,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,-2.5444468107072105,5.737067872348708,-2.5444468107072105,6.348987788754221,-2.5444468107072105,1.9820140374570716
