,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiaceae_bacterium_JC118,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprobacillus_unclassified,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Eggerthella_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Holdemania_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
MSM79HDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8782688383222617e-05,0.0,0.0,2.815010182534959e-05,0.0,1.9083027829169575e-05,2.8782688383222617e-05,0.0,0.0,6.979538355199037e-05,0.0002887757636690357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783464356066946,0.0003726989136801903,0.0008491420228515566,0.004206384316576677,0.0,0.006391549149656061,0.001267703461977541,0.0,0.00567704263253848,0.0,0.00021845322465215115,0.0,0.0,0.0,0.0,0.0,0.0,0.00034201846562334867,0.0034575072631479946,0.0,0.052369943366634086,0.005352947452721533,0.0,0.05322404065085565,0.0,0.0,0.7876198171656157,0.0034652037329354498,0.0004386987778849425,0.0,0.0,0.0001302073998288642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053873074459233374,0.010939635638577149,0.0,0.0,0.0,0.0,0.0028965084174076006,0.0,0.0004452355056496305,0.0016904821448226793,0.0,0.0,0.0,0.0007798737947644605,0.0006072830955581036,0.0005550947045335791,0.001487738153024375
MSM79HDG_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014594874639710649,0.00012854095752983706,0.00034573482657576806,0.0026165866484795623,0.0,0.004240929331524768,0.0006696810962249538,0.0,0.0035100327658394164,0.0,0.0002056655320477393,0.0,0.0,0.0,0.0,0.0,0.0,0.0009339105802235069,0.0041390188324607535,0.0,0.0528860154124643,0.002034866763550811,0.0,0.042183222626713146,0.0,0.0,0.8288124959794925,0.004039990417646288,0.0025550253289092187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332232838283486,0.00705361299234357,0.0,0.0,0.0,0.0,0.0016725311316976468,0.0,0.0005626981288817352,0.0006107712941641944,0.0,0.0,6.271415327016266e-05,0.001256242882692946,0.0011665524208470147,0.0002465911283913197,0.0033837974757092173
MSM79HDI,0.0,0.0,0.0,0.0,0.0,0.0,0.00010468100710835416,0.0,0.0,0.0,0.0,0.0,0.0,0.00044847997932924736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027711567219174734,0.0,0.00035921212664175516,0.0013161121302702685,7.042955283977202e-05,0.0026704360392089243,0.0,0.004681424547953053,0.0016809971540252577,0.0,0.003344440437737867,0.0,0.0012181743782210415,0.0,0.0,0.0,0.0,0.0,0.0,6.293704721851967e-05,0.0011870269619955495,0.0002941343635314491,0.10433496038444688,0.0032640565560012884,0.0,0.22805902681557058,0.0,0.0,0.44556646500052605,0.001187455105173907,0.004615383462691442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010032465026856886,0.0,0.04859553517308598,0.11065895623616763,0.0,0.0,0.0,0.0,0.006614169890852389,0.0,0.0010427427108891474,0.004150205899406262,0.00015177675672765458,0.0,0.0,0.0019468740677851266,0.0012623801613864303,0.0010795630242278731,0.018751600854102827
MSM79HEA,0.0,0.0,0.0,0.0,0.0,0.00012295135442208347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013164727715443395,0.0,0.0,0.0,0.0,0.43815245767211436,0.24010442333807408,0.029135757365287975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003678503787403559,0.0,0.000253831816598734,2.54935869577218e-05,0.0,0.002012889316681538,0.0,0.00021699659449840367,0.0,0.0,0.0,0.0,0.01727571916505492,0.00018437684740683048,0.002296831669057109,0.00416348415031581,0.0,0.0011611626280074153,0.0010583853325558125,0.0,0.0,0.0,4.014738103578237e-05,0.0,0.006006951519026346,0.21508056073847096,0.0019390181355756987,0.0,0.00011953882703404198,0.0001784551087040526,0.00012525982883164098,0.00022071022724421354,0.0008608602178597633,0.0,0.00025242665826248156,0.0010504562248012455,0.0003768835394734069,0.0,0.0,0.0,0.0,0.0001652064729622444,0.0,0.0,0.0,0.009076419536117087,0.004536854793948586,0.000494013523645302,0.0,0.0,0.0,0.0015178721085103417,0.0,0.0022395212826285295,0.002839323155303118,0.0,0.0,0.0031368152487782656,0.0,0.0,0.0,4.536654057043407e-05
MSM79HF3,0.03573383513698298,0.00386166764924056,0.03788144420327076,0.0008839651669942303,0.007635383809290253,0.0,0.0004992505970980927,0.02240186499317585,0.0,0.02140500337401119,0.10179969124459905,0.0,0.0,0.0,0.045282368783053535,0.0037791033351532613,0.0009072705549422763,0.001972877212928564,0.056872876018381036,0.0048786726187924805,0.0,0.010800817632645718,0.0,0.0014503212278824255,0.0,0.002254649893345644,0.0,0.0003382209065022969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018760251735665838,0.0,0.007942101452686898,0.0,0.0008471918412872631,0.0040828931659936205,0.0,0.00012566171491584647,0.0016658082320251631,0.0,0.0,0.1574413635268102,0.0048751592437249365,0.004077505990890052,0.0009528273183181051,0.0,0.18087791747737794,0.061131203712747384,0.0011948988604719305,0.08676677911809132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036574234453139653,0.00018257839101006954,0.0001443997152760845,0.002753197815430228,0.004963462070422558,0.0005068629097444394,0.03728815226686473,0.012143746695963529,0.0,0.0005819320236876431,0.0006012555865591386,0.0,0.0025021086106030376,0.002519675485940761,0.004371575484043539,0.0,0.0,0.0145460754546483,0.0,0.0010144284945023878,0.0007932029777493273,0.01210357710769127,7.612312646346709e-05,0.0001318686775351753,0.027913413574135373,0.0,0.0,0.0,0.0
MSM79HF5,0.05443035192126183,0.014276807958524304,0.09146771717812503,0.0015041121106172087,0.02335189007241122,0.0,0.002703695898891994,0.10871131693307526,0.0,0.03417265835156265,0.07302269219379742,0.00012705943607937856,0.0,0.0,0.019927500161989273,0.019835197926721466,0.007259881546999276,0.014808639166968876,0.03896443337073378,0.014461872789335573,0.0015165418380597567,0.018058552532919506,0.0,0.0007908989535665666,0.0,0.0023057144405926357,0.0,0.0003847461003744226,0.0,0.0012128191461997203,8.516665099523563e-06,0.0,0.0,1.392589833841015e-05,0.0,0.0,0.009627054084391176,0.00021119027645440187,0.0038435479414012015,0.0007782390459861937,0.0040531269568908285,0.00031626750937149666,0.003759647281164003,0.0,0.0007812313877779182,0.0010206187311158777,0.0,0.0,0.07533887983066109,0.0,0.0015222963415053806,0.0005719976424950285,0.0,0.031997801319323504,0.03784046375773449,0.00031246953709738475,0.09382326561855676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003761718902404428,1.0243016133210771e-05,0.0002858837311786018,0.0,0.032729774157606875,0.0013554157415822839,0.05188294833595298,0.017262474526251875,0.0,0.0008126509765910253,0.0,0.0,0.00048096139798525637,0.004205276027993128,0.00040891501484604354,0.0,0.0,0.00573459286370217,0.0,4.557566728934231e-05,0.000969403650449824,0.019486475017916647,0.0006921516744396582,0.0004825726589500311,0.05027732678455497,0.0,0.0,0.0,0.0
MSM79HF7,0.03521093905288384,0.0013994847004024135,0.012340937815264717,5.22050247336306e-05,0.0015610502510866669,0.0003973882486189295,0.0005576036693531751,0.019646791003634097,0.0,0.0445323862421758,0.05418056487936963,1.1701126233399962e-05,0.0,0.0,0.07861086629588097,0.004538986877486957,0.004643246912515329,0.004632145844037488,0.053666915440611154,0.015386530953604283,6.285604989480237e-05,0.005414471142847498,0.0,0.0001036599772728125,0.0,0.010802539744450402,9.840947191167148e-05,0.008390007538225554,0.029248465164772103,0.0,1.1851140672289707e-05,0.0,0.0,6.22559921392434e-05,0.0,0.0,4.8004620444717796e-06,0.00043069145405245246,3.585345089464861e-05,0.0017248660183542665,0.0,0.0008582326048882204,0.003534790223559017,0.0,0.0005793557629921879,0.0036470010238485446,0.0,0.0,0.28824974403786363,0.0,0.0038411197077718724,0.004481831376269965,0.0,0.02515682134405436,0.00831064990005288,0.00044764308564699347,0.057353220247448815,0.0,0.0,0.0014197366496525288,0.0,0.0,0.0,0.0,0.009742837748133256,0.0006144591416923878,4.4254259472474214e-05,0.0,0.015975037597368746,0.0006536129102426108,0.023897900172891638,0.010735333275827796,0.0011026061258396118,0.01255440836180482,0.0008748842076049819,0.0,0.0035134881732366736,0.005257706054207717,0.041463990909125,0.0,0.0,0.024619019580634633,0.0,0.003094047802100952,0.0018582288545272478,0.006105437648373656,0.00044044239258028575,0.00021212041659009675,0.05154946163568242,0.0,0.0,0.0,5.01048225891742e-05
MSM79HF9,0.15217881865172464,0.0013885671684432154,0.020494966170855528,0.0,0.0027948465330216296,0.0003072030901111429,0.007770593475885077,0.028771967436242427,0.0,0.019610736535223005,0.015607320151625602,0.0,0.0,0.0,0.003988694558238277,0.002297754898629882,0.0006199268647319583,0.013957670611579133,0.050771780193026146,0.009427488914350492,0.0,0.009511794367383615,0.0,0.0017505170466086092,0.0,0.006691644697025986,0.0,0.0011709601873536304,0.001058361226208438,0.0,0.001786631524442716,0.0,0.0,0.0009218392988546652,0.0,0.0,0.021574720049538944,0.004979772441985083,0.008197641425560356,0.017561182411007143,0.0021836607520966528,0.006445859222084948,0.038125732209536675,0.0,0.003045922663951104,0.007460400014997861,0.0,0.0008657123396729963,0.058444151490343293,0.0,0.008470915308789139,0.00585238563729517,0.0009464523506269544,0.14122831089826832,0.0010834343350231998,0.0031296530456811347,0.058204576785475644,0.0,0.0,0.000206795640591477,0.0,0.0,0.0,0.0,0.006036063411502394,0.0007793366299487475,0.0,0.0,0.0,0.0010866547343205085,0.058051492804592854,0.022767187903628174,0.0,0.00167552774868556,0.0009020568460283393,0.0,0.0,0.0008162562076071814,0.00026418775663994583,0.0013549830043427088,0.0,0.04447877492330275,0.0,0.005901726755100366,0.007457524658482407,0.032686362782121364,0.010387167904948535,0.012063155710676569,0.05240417759397989,0.0,0.0,0.0,0.0
MSM79HF9_TR,0.17335596268130524,0.00213160096373589,0.025461891893034515,0.0,0.002729355848062686,0.00032788440806294993,0.00409937716054921,0.03153186374101077,0.0,0.01146256645178807,0.016017247283562228,2.1490990929627453e-05,0.0,0.0,0.002993002157554564,0.002040469767225557,0.0006764377472931918,0.013658992699639558,0.048147687968662124,0.011664910590431503,0.0,0.010224779323928653,0.0,0.001432850165750735,0.0,0.008416952469444036,0.0,0.000899215942886106,0.001634959430176357,0.0,0.0015747141933080571,0.0,0.0,0.0004826665175998296,0.0,0.0,0.020267531129054453,0.004056630052907765,0.0075910172825146924,0.015615377496889085,0.0031024535430540876,0.004820088697899612,0.038718075309129685,0.0,0.003609781853523981,0.00950406778657825,0.0,0.0006624627313334887,0.05413322253533563,0.0025492073230023115,0.010095246192806363,0.004291856582044617,0.0015398353719632521,0.1535889485104042,0.0014660848675708694,0.0026862564290945266,0.05273384194562284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063793011928322,0.0008747890242338517,0.0001638247669225699,0.0,0.0,0.0006121996487221197,0.05440191864051043,0.021748060761020645,0.0,0.0024432790507699404,0.0,0.0,0.0,0.00023405215804780057,0.00017486385515964628,0.0009703828308825771,0.0,0.03967871085997315,0.0,0.005824880601691374,0.00741415699650366,0.029348590449356646,0.011532676405804397,0.0074765161013322515,0.04870293061956529,0.0,0.0,0.0,0.0
MSM79HFB,0.11772076823269755,0.0049868649781612965,0.04713001787565279,0.0011723614135945133,0.02326045634208863,0.00024634291849055166,0.007886240539157742,0.015621321055828797,0.0,0.02486821960719739,0.06474723931484867,8.385678480889691e-06,0.001425892056497256,0.0,0.018898923387787966,0.002330782998025989,0.005671550180880173,0.003826809819999777,0.07082141096772689,0.01565900215653513,0.0,0.014191726232210107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.668831260763888e-05,6.948133598451459e-05,0.0,0.00014473463248184935,0.0,0.0,3.376052375423122e-06,0.002384799836032759,0.0,0.015011017910284565,0.0,0.0009754613266666099,0.010065536799951036,0.0,0.0020145231238895777,0.006056529056593745,0.0,0.0,0.002889574118616184,0.0,0.02147996988125661,0.0010275178761973277,0.00022238383711658115,0.0533189753092954,0.05693309382964352,0.008888383570081726,0.10407999196717344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003468621553458917,3.931467443637894e-05,0.0004964975090178714,0.003192547593081575,0.0,0.004114536606318096,0.037719653046364515,0.04427681799875891,0.0,0.0,0.0,0.0,0.0013478072322011792,0.0004938837910498019,0.005613177146259954,0.0,0.00010716243669085008,0.01911139687760895,0.0,0.0,0.005809532708611176,0.00414187174006749,0.00030841872023220263,0.00012349817399128453,0.1466306670578531,0.0,0.0,0.0,0.0
MSM9VZEU,0.0,0.0,0.0,0.0,0.0,0.0,9.152155194344583e-05,0.0,0.0,3.98231361364658e-05,0.0,0.0,0.0,0.2406832544531531,0.0,0.0,0.0,0.0,0.0,9.827817658356598e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000618026408369779,0.0033364417219114576,0.00036813366978594094,0.0034808901668691777,0.0,0.0057822374685343484,0.0011696126744450432,0.0,0.008073142713937515,0.0,0.0032105228081637637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022849676055679093,0.0,0.021837717956170188,0.007703166328340632,0.0,0.1433868359044167,0.0,0.0,0.41326177999590713,0.004279195605409436,0.00469452327457561,0.0,0.0,8.148898808387346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.858529588538963e-05,0.0,0.0009460298227174305,0.0,0.023121579010893626,0.08306471484842996,0.0,0.0,0.0,0.0,0.0006850807892679413,0.0,0.0003748902944260611,0.0021164614819673367,0.0002363794893035978,0.0,0.022466084047701364,0.00030435522810723093,0.00037683538333761085,8.630052381244388e-05,0.0037860643797812715
MSM9VZEW,0.0,0.0,0.0,0.0,0.0,0.0,7.529063474233743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.37778880894444505,0.0,0.0,0.0,0.0,2.5165636817986758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005647828984233421,0.0030867097487242115,0.00030332843394138956,0.002892501166231306,0.0,0.004234324670337895,0.0017853162840956998,0.0,0.0037347248967873705,0.0,0.0010309660066909656,0.0,0.0,0.0,0.0,0.0,0.0,2.557818824123244e-05,0.0009710429124645299,0.0,0.030783452686179054,0.0043865561455155525,0.0,0.04583807294754895,0.0,0.0,0.3643881073388671,0.0019245523894411184,0.001920530013064473,0.0,0.0,0.00020111881883227122,0.0,0.0,0.0,0.0,0.0,0.00028197889778842537,0.0,0.0,0.0,0.0,0.0001615138822006855,0.0,0.0,0.0,0.0024604566882372625,0.04954268159043939,0.0,0.0,0.0,0.0,0.0025987645528803786,0.0,0.0005459086708098521,0.001990044927881371,1.1551439850879167e-05,0.0,0.09468271752985664,0.00017275590848413042,0.0003703680402188133,0.0002789878999698942,0.0009413392099908407
MSM9VZEY,0.0,0.0,0.0,0.0,0.0,0.0,7.495270939550846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.47639900681448505,0.0,0.0,0.0,0.0,0.0,2.7227296368810395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00110555246358375,0.0022252879674812907,0.001430313029017051,0.005156001020350696,0.0,0.008185581252049812,0.0013326881602878182,0.0,0.003598247680192939,0.0,0.0005925819179280256,0.0,0.0,0.0,0.0,0.0,0.0,0.00022527223155335144,0.0001973202542925955,0.0002389376426586099,0.07507197116515436,0.017762963920001856,0.0,0.02519963923314682,0.0,0.0,0.2486214498918362,0.0038321125566079307,0.00038118214916334556,0.00017878912862713138,0.0002765175231980706,5.942383313953296e-05,0.0,0.0,0.0,0.0,0.0,0.0006313005827262578,0.0,0.0,0.0,0.0,0.0001392422570952471,0.0,3.074717498683151e-05,0.0,0.008215293168619579,0.0333289024273083,0.0,0.0,0.0,0.0,0.005669696246898366,0.0,0.00021367733728222305,0.003529610047141527,0.0,0.0,0.07297702223238156,0.0002072587350964198,0.0007698181589295593,0.0002598498626833235,0.0018545619283303022
MSM9VZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.192623948951823e-06,0.0,0.0,0.0,0.1432604221053463,0.0,0.0,0.0,0.0,0.0,1.7308746496506073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012930651794448655,0.002600384620710383,0.00036175280177697697,0.0014476221040430786,0.0,0.0,0.0016822065271486668,0.0,0.0006616013807899792,0.0,0.00053779293526203,0.0,0.0,0.0,0.0,0.0,0.0,4.75481447874608e-05,0.0008574956646680833,0.0,0.025044330754262226,0.015763889963614976,0.0,0.05570524793048481,0.0,0.0,0.515545087044668,0.0034848615666818435,0.0065523787104861675,0.00032957889652464805,0.00033976051211082807,0.00021809020585597655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002426380810342566,0.08087633979879497,0.0,0.0,0.0,0.0,5.090807793090022e-06,0.0,0.0004659107292235988,0.003236735594846636,4.317005008540339e-05,0.0,0.11376631807529997,0.0018020441425980061,0.0015874156860413305,0.0006314637986548863,0.020567270748707137
MSM9VZF3,0.0,0.0,0.0,0.0,0.0,0.0,0.000178181358216289,0.0,0.0,4.3278407257312524e-05,0.0,0.0,0.0,0.4533884459017881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044646694137813036,0.0016346467265712795,0.0009285093416492741,0.003760964538869077,0.00015426167645346526,0.006589061488988026,0.0006989412094764102,0.0,0.000873575157261772,0.0,0.0009455369117177248,0.0,0.0,0.0,0.00016865402734465582,0.0,0.0,0.0001916615178538126,0.0008115461520124154,0.0,0.05730425997369645,0.002847861093948401,0.0,0.09584727972405606,0.0,0.0,0.14073083952407128,0.002652246747328698,0.010426041965662686,0.000653230292209319,0.0008085055145001921,0.0,0.0,0.0,0.0,0.0,0.0,0.00015476844937216915,0.0,0.0,0.0,0.0,0.00012821354843208513,0.0,0.0007667474259989912,0.0,0.005454295569426267,0.1502591839415419,0.0,0.0,0.0,0.0,0.0009578008163503591,0.0,0.0004192025583518609,0.0023208172584963517,0.0008776293406114031,6.952924444617422e-05,0.048782569281939255,0.00026342056314228394,0.0007825587410625526,0.0003504841505756129,0.006328782917941707
MSM9VZF5,0.0,0.0,0.0,0.0,0.0,0.0,0.00018847117310790773,0.0,0.0,0.0,0.0,0.0,0.0,0.23209797766913123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004756509819448637,0.0014443425527400139,3.2567818713046456e-05,0.0022018458916953166,8.674699860913299e-05,0.0,0.0018555615229717208,0.0,0.00029934248187485287,0.0,0.000327889582228264,0.0,0.0,0.004567837610422747,0.0,0.0,0.0,2.1812397101021852e-05,0.002345687091011272,0.0,0.05530236756985068,0.006418272717485933,0.0,0.05018710915476358,0.0,0.0,0.4246310814998606,0.016147405968213607,0.004623223005826724,0.0006241160073743995,0.00093340976718935,0.00048761261906477883,0.00043695156773337326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017248881762835713,0.0,0.00035422528748387563,0.0,0.0010883079419943024,0.054253362149821814,0.0,0.0,0.0,0.0,0.003159279451083488,0.0,0.0005462145891564642,0.0031145489593325444,0.0,0.0,0.12454677708765496,0.0011555544565592037,0.0004788675566325719,0.00013760908585852034,0.005255480967879385
MSM9VZIM,0.0,0.0,0.0,0.0,0.0,0.0006373467511882029,0.000394339881137016,0.0,0.0,0.0002446330138909272,0.0,0.0047862494903055395,0.0,0.07003303511210432,0.0,0.0,0.0,0.0019203742407432776,4.644673342258152e-05,0.10287697368126847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008043009065345368,7.449771465810123e-05,0.000471988249484614,0.003557392917411813,0.0070586838723525865,0.00010915490524256577,0.026346579223491925,0.0,0.0008242516587683504,0.0003497225595341423,0.0,0.021265591162233456,0.0,0.0002972794207025185,0.0,0.0,0.12107657226766164,0.0049626860969173596,0.0,0.0,0.0013669771652816663,0.0017949578971033092,0.0,0.0008259794365980744,0.0,0.0,0.0,0.0,0.0,0.03382440167053757,0.008111713642574396,0.0,0.0,0.0,0.000548315375962423,9.441797669491955e-05,0.0,0.0,0.0011332189883190022,0.0,0.0,0.0,0.26327980203324897,0.0,0.0,0.00028010327639526185,0.013179692553114937,0.0005259558981659942,0.0,0.0,0.2557517723951513,0.0,0.0,4.1974837863295774e-05,0.0,0.0042795024162464775,0.0,0.0002558127527891416,0.028129137773817214,0.00016068333816433562,0.0007810572130252494,0.009303372175134064,8.649052547618572e-05,0.00010305686584353974,0.00032736308173771355,0.0004374326928901332
MSM9VZIO,0.0,0.0,0.0,0.0,0.0,6.342837170410451e-05,0.0005044744491072838,0.0,0.0,0.0,0.0,0.006799256737584609,0.0,0.14737577074889155,0.0,0.0,0.0,0.001695461756000726,0.0,0.14597688499092304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009312873220734907,0.0002032151363104215,0.0006717502351583974,0.004039053550955431,0.007401978985559407,0.0,0.01604717441875737,0.0,0.000783742544748309,2.9525245255522162e-05,0.0,0.031197901304842762,0.0,0.0,0.0,0.0,0.06135569948716685,0.0008608136159842755,0.0,0.0,0.0009327941276934278,0.03711985101357622,0.0021365078334039055,0.0031808870259250996,0.0,0.0,0.0,0.0,0.0,0.18034325235644544,0.008372341442560723,0.0,0.0,0.0,0.0003615315375943421,0.0,0.0,0.0,0.0006771462282568203,0.0,0.0007905638945142399,0.0,0.1805987984446915,0.0,0.0,0.0,0.015165591319903691,0.0005090559526814166,0.0,0.0,0.10488487037857372,0.0,0.0,0.0,0.0,0.001790247974390006,0.0,0.0001929322060662569,0.019528709890336112,0.0,3.125603549463898e-05,0.009031568901283156,0.0,0.0,0.0,3.3088636924292075e-05
MSM9VZIQ,0.0,0.0,0.0,0.0,0.0,2.291416405293459e-05,0.0002714919258771804,0.0,0.0,1.8003986041591463e-05,0.0,0.004895242886558624,0.0,0.026998511499994944,4.705587260870496e-06,0.0,0.0,0.001844487910885998,0.0,0.4622543875253655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002737526536699029,0.0,0.002248554643069443,0.0014138243811411115,0.001542511963188396,0.0,0.004971759827235388,0.0,0.00029655429281007754,0.00017124245814559153,0.0,0.007183385839844522,0.0,0.0002555338473403152,0.0,0.0,0.028505220081850628,0.0017170278733415496,0.0,0.0,0.00029297395467680655,0.0005966889237534262,1.8003986041591463e-05,0.009592544222034979,0.0,0.0,0.0,0.0,0.0,0.09637942909564856,0.004089053034321224,0.0,0.0,0.0,0.00030289660607472907,0.0,0.0,0.0,0.00010014717235635251,0.0,0.0023487018154257954,0.0,0.12393084709879577,0.0,0.0,0.0003066815349584728,0.005730382329987901,0.0002339495231654527,0.0,0.0,0.16851526344179135,0.0,0.0,0.0006991888897402139,0.0,0.0011376268680030606,0.0,0.0034923641105677984,0.033527923005953704,0.00017850542978736992,0.0004763895624755195,5.810377313422699e-05,0.0001900648071890735,3.866765183932712e-05,0.00015712569636298004,0.0002535902352108252
MSM9VZIS,0.0,0.0,0.0,0.0,0.0,7.654674545716329e-05,0.00017334395267548089,0.0,0.0,3.8577129654998956e-05,0.0,0.005112330323912211,0.0,0.032020030136737196,0.0,0.0,0.0,0.0019175162241637015,5.366372366705892e-06,0.5091310344604133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001957713390759593,0.0,0.0013245827037971034,0.0011693629143978556,0.0011041564275269388,0.0002620409751893368,0.005025253338339248,0.0,0.00010378361652591583,0.0001384119061374897,0.0,0.002777350830542314,0.0,0.0018253766231504495,0.0,0.0,0.025984582513442763,0.0024187151527522706,0.0,0.0,0.0,0.0,9.446840411578487e-05,0.000827028858325542,0.0,7.442044697224209e-05,0.0,0.0,0.0,0.046725206701525815,0.005173284213813286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016888885108802694,0.0,0.00026264848904217143,0.0,0.09937509100051255,0.0,0.0,0.00035812941624601395,0.004120260202233261,0.0,0.0,0.0,0.2249269413965812,0.0,0.0,0.002257217720207065,0.0,0.001208142548670466,0.0,0.0026216247795990367,0.018537475200778267,4.2829726624841364e-05,0.00037564606566941244,0.00014286700772494365,0.0,0.0,0.0,0.00014175323232808016
